# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.2000, 0.2000, 0.4000, 0.8000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0101, 0.0102, 1.9032, 41.0239
0.3000, 0.3000, 0.4000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0109, 1.8665, 45.6524
0.2000, 0.3000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0102, 1.8858, 50.3254
0.3000, 0.4000, 0.4000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0114, 1.8078, 48.7319
0.2000, 0.4000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0106, 1.8270, 48.5711
0.3000, 0.5000, 0.4000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0116, 1.9371, 49.1999
0.2000, 0.5000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0108, 1.9493, 53.1898
0.4000, 0.2000, 0.4000, 1.0000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0103, 0.0106, 1.8751, 37.6748
0.3000, 0.2000, 0.4000, 0.8000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0101, 0.0099, 1.9092, 39.1556
0.4000, 0.3000, 0.4000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0113, 1.9079, 45.4476
0.3000, 0.3000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0105, 1.8731, 49.4789
0.4000, 0.4000, 0.4000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0116, 1.8106, 45.8693
0.3000, 0.4000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0113, 1.8211, 50.4133
0.4000, 0.5000, 0.4000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0124, 1.9392, 52.1220
0.3000, 0.5000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0113, 1.9467, 53.0559
0.5000, 0.2000, 0.4000, 1.0000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0101, 0.0103, 1.8862, 35.7705
0.4000, 0.2000, 0.4000, 0.8000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0103, 0.0100, 1.8659, 38.0523
0.5000, 0.3000, 0.4000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0113, 1.8841, 45.8648
0.4000, 0.3000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0104, 1.9134, 43.2105
0.5000, 0.4000, 0.4000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0117, 1.8098, 46.4775
0.4000, 0.4000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0114, 1.8181, 51.8117
0.5000, 0.5000, 0.4000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0123, 1.9316, 50.8492
0.4000, 0.5000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0112, 1.9445, 51.5090
0.6000, 0.2000, 0.4000, 1.0000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0102, 0.0104, 1.8488, 36.4022
0.5000, 0.2000, 0.4000, 0.8000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0101, 0.0095, 1.9039, 35.5472
0.6000, 0.3000, 0.4000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0115, 1.8639, 47.3451
0.5000, 0.3000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0109, 1.8887, 43.8425
0.6000, 0.4000, 0.4000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0117, 1.7981, 46.7790
0.5000, 0.4000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0112, 1.8164, 48.7527
0.6000, 0.5000, 0.4000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0124, 1.9304, 51.0767
0.5000, 0.5000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0112, 1.9432, 51.1770
0.2000, 0.2000, 0.5000, 1.0000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0105, 0.0102, 1.8359, 42.0943
0.6000, 0.2000, 0.4000, 0.8000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0101, 0.0101, 1.8621, 38.6519
0.2000, 0.3000, 0.5000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0113, 1.8823, 48.7145
0.6000, 0.3000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0106, 1.8679, 45.8220
0.2000, 0.4000, 0.5000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0116, 1.7802, 49.0294
0.6000, 0.4000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0111, 1.8152, 48.6466
0.2000, 0.5000, 0.5000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0119, 1.9150, 50.3291
0.6000, 0.5000, 0.4000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0112, 1.9423, 50.1210
0.3000, 0.2000, 0.5000, 1.0000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0101, 0.0105, 1.8864, 39.6185
0.2000, 0.2000, 0.5000, 0.8000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0101, 0.0100, 1.8820, 40.8092
0.3000, 0.3000, 0.5000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0109, 1.8819, 45.5507
0.2000, 0.3000, 0.5000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0101, 1.8726, 49.6822
0.3000, 0.4000, 0.5000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0114, 1.7797, 48.3153
0.2000, 0.4000, 0.5000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0108, 1.7688, 48.1337
0.3000, 0.5000, 0.5000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0116, 1.9404, 49.2104
0.2000, 0.5000, 0.5000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0110, 1.9053, 53.1620
0.4000, 0.2000, 0.5000, 1.0000, 71.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0105, 0.0104, 1.8572, 36.8621
0.3000, 0.2000, 0.5000, 0.8000, 71.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0106, 0.0102, 1.8387, 36.1765
0.4000, 0.3000, 0.5000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0113, 1.8817, 45.5161
0.3000, 0.3000, 0.5000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0112, 1.8712, 43.4247
0.4000, 0.4000, 0.5000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0116, 1.7794, 45.3694
0.3000, 0.4000, 0.5000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0114, 1.7691, 50.6035
0.4000, 0.5000, 0.5000, 1.0000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0121, 1.9143, 49.7859
0.3000, 0.5000, 0.5000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0113, 1.9318, 52.6023
0.5000, 0.2000, 0.5000, 1.0000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0101, 0.0102, 1.8620, 35.3597
