# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.5000, 0.5000, 0.2000, 1.0000, 69.0000, 80.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0168, 1.0687, 1.6777
0.4000, 0.4000, 0.2000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0166, 1.0629, 2.8229
0.4000, 0.5000, 0.2000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0160, 1.0945, 3.6283
0.6000, 0.2000, 0.2000, 1.0000, 69.0000, 89.0000, 0.0000, 0.0000, 1.0000, 0.0098, 0.0169, 0.6849, 2.1415
0.5000, 0.2000, 0.2000, 0.8000, 70.0000, 86.0000, 0.0000, 0.0000, 1.0000, 0.0100, 0.0170, 0.6390, 3.4649
0.6000, 0.3000, 0.2000, 1.0000, 69.0000, 81.0000, 0.0000, 0.0000, 0.0000, 0.0081, 0.0167, 0.9786, 1.5373
0.5000, 0.3000, 0.2000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0164, 0.9880, 3.0065
0.6000, 0.4000, 0.2000, 1.0000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0170, 1.0518, 1.7413
0.5000, 0.4000, 0.2000, 0.8000, 69.0000, 83.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0163, 1.0639, 3.2086
0.6000, 0.5000, 0.2000, 1.0000, 69.0000, 80.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0168, 1.0618, 1.6961
0.5000, 0.5000, 0.2000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0165, 1.0932, 2.8839
0.2000, 0.2000, 0.3000, 1.0000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0096, 0.0169, 0.6032, 2.5036
0.6000, 0.2000, 0.2000, 0.8000, 70.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0100, 0.0168, 0.6383, 2.7249
0.2000, 0.3000, 0.3000, 1.0000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0169, 1.0134, 2.1768
0.6000, 0.3000, 0.2000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0165, 0.9875, 2.7511
0.2000, 0.4000, 0.3000, 1.0000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0169, 1.0904, 2.0491
0.6000, 0.4000, 0.2000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0164, 1.0613, 3.0324
0.2000, 0.5000, 0.3000, 1.0000, 69.0000, 83.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0171, 1.1265, 2.3123
0.6000, 0.5000, 0.2000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0164, 1.0924, 2.8553
0.3000, 0.2000, 0.3000, 1.0000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0096, 0.0167, 0.6372, 2.0129
0.2000, 0.2000, 0.3000, 0.8000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0100, 0.0113, 0.6606, 22.6006
0.2000, 0.3000, 0.3000, 0.8000, 69.0000, 86.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0167, 1.0095, 4.1130
0.3000, 0.3000, 0.3000, 1.0000, 69.0000, 85.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0170, 1.0104, 1.7250
0.3000, 0.4000, 0.3000, 1.0000, 69.0000, 80.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0168, 1.0870, 2.0309
0.2000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0169, 1.0768, 3.0322
0.3000, 0.5000, 0.3000, 1.0000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0167, 1.1223, 1.9833
0.2000, 0.5000, 0.3000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0164, 1.0341, 3.4325
0.4000, 0.2000, 0.3000, 1.0000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0096, 0.0167, 0.6421, 1.9703
0.3000, 0.2000, 0.3000, 0.8000, 70.0000, 86.0000, 0.0000, 0.0000, 1.0000, 0.0100, 0.0169, 0.6549, 3.3698
0.4000, 0.3000, 0.3000, 1.0000, 69.0000, 85.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0170, 1.0089, 1.6598
0.3000, 0.3000, 0.3000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0166, 0.9972, 3.0412
0.4000, 0.4000, 0.3000, 1.0000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0171, 1.0854, 1.5113
0.3000, 0.4000, 0.3000, 0.8000, 69.0000, 83.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0164, 1.0828, 3.2260
0.4000, 0.5000, 0.3000, 1.0000, 69.0000, 80.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0167, 1.1203, 2.1736
0.3000, 0.5000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0161, 1.1191, 3.6209
0.5000, 0.2000, 0.3000, 1.0000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0096, 0.0167, 0.6453, 1.9811
0.4000, 0.2000, 0.3000, 0.8000, 70.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0100, 0.0172, 0.6570, 3.7752
0.5000, 0.3000, 0.3000, 1.0000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0170, 1.0081, 1.5815
0.4000, 0.3000, 0.3000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0167, 1.0034, 2.6064
0.5000, 0.4000, 0.3000, 1.0000, 69.0000, 80.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0164, 1.0883, 2.4770
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0166, 1.0806, 3.0934
0.5000, 0.5000, 0.3000, 1.0000, 69.0000, 83.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0172, 1.1191, 1.9752
0.4000, 0.5000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0157, 1.1166, 3.5308
0.6000, 0.2000, 0.3000, 1.0000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0096, 0.0167, 0.6463, 1.9711
0.5000, 0.2000, 0.3000, 0.8000, 70.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0100, 0.0171, 0.6568, 2.8961
0.6000, 0.3000, 0.3000, 1.0000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0171, 1.0125, 1.5560
0.5000, 0.3000, 0.3000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0167, 0.9637, 2.6070
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0161, 1.0805, 3.0724
0.6000, 0.4000, 0.3000, 1.0000, 69.0000, 85.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0172, 1.0573, 1.6718
0.5000, 0.5000, 0.3000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0161, 1.1150, 2.7991
0.6000, 0.5000, 0.3000, 1.0000, 69.0000, 83.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0171, 1.1184, 1.9434
0.6000, 0.2000, 0.3000, 0.8000, 70.0000, 87.0000, 0.0000, 0.0000, 1.0000, 0.0100, 0.0168, 0.6527, 3.3407
0.2000, 0.2000, 0.4000, 1.0000, 69.0000, 92.0000, 0.0000, 0.0000, 1.0000, 0.0098, 0.0172, 0.6396, 2.6686
0.6000, 0.3000, 0.3000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0165, 1.0015, 2.9841
0.2000, 0.3000, 0.4000, 1.0000, 69.0000, 85.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0173, 1.0104, 1.9751
0.6000, 0.4000, 0.3000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0161, 1.0798, 2.9030
0.2000, 0.4000, 0.4000, 1.0000, 69.0000, 83.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0173, 1.0689, 2.1361
0.6000, 0.5000, 0.3000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0161, 1.1140, 2.7568
0.2000, 0.5000, 0.4000, 1.0000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0172, 1.1320, 2.3353
0.2000, 0.2000, 0.4000, 0.8000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0103, 0.0108, 0.7195, 20.5779
0.3000, 0.2000, 0.4000, 1.0000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0096, 0.0168, 0.6008, 2.0308
0.2000, 0.3000, 0.4000, 0.8000, 69.0000, 85.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0171, 1.0266, 2.9814
0.3000, 0.3000, 0.4000, 1.0000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0175, 1.0153, 1.4996
0.2000, 0.4000, 0.4000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0160, 1.0843, 3.6976
0.3000, 0.4000, 0.4000, 1.0000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0163, 1.0934, 1.8085
0.2000, 0.5000, 0.4000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0163, 1.1463, 3.3775
0.3000, 0.5000, 0.4000, 1.0000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0166, 1.1505, 1.5912
0.3000, 0.2000, 0.4000, 0.8000, 70.0000, 87.0000, 0.0000, 0.0000, 1.0000, 0.0100, 0.0168, 0.6290, 3.5073
0.4000, 0.2000, 0.4000, 1.0000, 69.0000, 83.0000, 0.0000, 0.0000, 0.0000, 0.0095, 0.0171, 0.6676, 1.3258
0.3000, 0.3000, 0.4000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0167, 1.0218, 2.9500
0.4000, 0.3000, 0.4000, 1.0000, 69.0000, 82.0000, 0.0000, 0.0000, 0.0000, 0.0081, 0.0173, 1.0155, 1.5672
0.3000, 0.4000, 0.4000, 0.8000, 69.0000, 83.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0160, 1.1018, 3.3825
0.4000, 0.4000, 0.4000, 1.0000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0168, 1.0402, 1.7330
0.3000, 0.5000, 0.4000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0161, 1.1133, 2.9132
0.4000, 0.2000, 0.4000, 0.8000, 69.0000, 90.0000, 0.0000, 0.0000, 1.0000, 0.0101, 0.0169, 0.6674, 3.4182
0.4000, 0.5000, 0.4000, 1.0000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0167, 1.1266, 1.9486
0.4000, 0.3000, 0.4000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0168, 1.0194, 2.6453
0.5000, 0.2000, 0.4000, 1.0000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0095, 0.0168, 0.6298, 1.9646
0.4000, 0.4000, 0.4000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0163, 1.0586, 2.7161
0.5000, 0.3000, 0.4000, 1.0000, 69.0000, 82.0000, 0.0000, 0.0000, 0.0000, 0.0081, 0.0173, 1.0108, 1.5584
0.4000, 0.5000, 0.4000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0157, 1.1366, 3.5244
0.5000, 0.4000, 0.4000, 1.0000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0168, 1.0817, 1.7042
0.5000, 0.2000, 0.4000, 0.8000, 70.0000, 87.0000, 0.0000, 0.0000, 1.0000, 0.0100, 0.0168, 0.6483, 3.3663
0.5000, 0.5000, 0.4000, 1.0000, 69.0000, 80.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0169, 1.1206, 1.5943
0.5000, 0.3000, 0.4000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0168, 1.0180, 2.6630
0.6000, 0.2000, 0.4000, 1.0000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0095, 0.0172, 0.6555, 1.3570
0.5000, 0.4000, 0.4000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0162, 1.0976, 3.0595
0.6000, 0.3000, 0.4000, 1.0000, 69.0000, 82.0000, 0.0000, 0.0000, 0.0000, 0.0081, 0.0171, 0.9835, 1.4987
0.5000, 0.5000, 0.4000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0161, 1.1347, 2.7807
0.6000, 0.4000, 0.4000, 1.0000, 69.0000, 83.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0169, 1.0906, 1.6872
0.6000, 0.2000, 0.4000, 0.8000, 70.0000, 87.0000, 0.0000, 0.0000, 1.0000, 0.0100, 0.0169, 0.6681, 3.3097
0.6000, 0.5000, 0.4000, 1.0000, 69.0000, 80.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0164, 1.1209, 2.4062
0.6000, 0.3000, 0.4000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0161, 1.0081, 2.9004
0.2000, 0.2000, 0.5000, 1.0000, 69.0000, 93.0000, 0.0000, 0.0000, 1.0000, 0.0098, 0.0168, 0.6577, 2.5600
0.6000, 0.4000, 0.4000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0162, 1.0966, 2.8868
0.6000, 0.5000, 0.4000, 0.8000, 69.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0161, 1.1335, 2.5487
0.2000, 0.3000, 0.5000, 1.0000, 69.0000, 86.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0172, 1.0028, 1.9316
0.2000, 0.2000, 0.5000, 0.8000, 70.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0102, 0.0109, 0.7120, 20.7440
0.2000, 0.4000, 0.5000, 1.0000, 69.0000, 83.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0173, 1.0799, 2.1404
0.2000, 0.3000, 0.5000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0119, 0.9731, 28.3451
0.2000, 0.5000, 0.5000, 1.0000, 69.0000, 83.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0173, 1.1133, 2.2673
0.2000, 0.4000, 0.5000, 0.8000, 69.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0126, 1.0477, 5.8740
0.3000, 0.2000, 0.5000, 1.0000, 69.0000, 86.0000, 0.0000, 0.0000, 1.0000, 0.0096, 0.0173, 0.6295, 1.6370
0.2000, 0.5000, 0.5000, 0.8000, 69.0000, 82.0000, 0.0000, 0.0000, 1.0000, 0.0081, 0.0163, 1.0754, 3.3674
