# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.2000, 0.2000, 0.2000, 0.8000, 72.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0099, 0.0096, 3.5547, 42.2270
0.3000, 0.3000, 0.2000, 1.0000, 72.0000, 84.0000, 0.0000, 0.0000, 0.0000, 0.0087, 0.0141, 3.7037, 4.7270
0.2000, 0.3000, 0.2000, 0.8000, 72.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0087, 0.0103, 3.7325, 49.7386
0.3000, 0.4000, 0.2000, 1.0000, 72.0000, 83.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0142, 3.6471, 4.5046
0.2000, 0.4000, 0.2000, 0.8000, 72.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0106, 3.6677, 46.0781
0.3000, 0.5000, 0.2000, 1.0000, 72.0000, 87.0000, 0.0000, 0.0000, 1.0000, 0.0087, 0.0144, 3.6947, 5.2220
0.2000, 0.5000, 0.2000, 0.8000, 72.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0087, 0.0110, 3.7189, 47.4591
0.4000, 0.2000, 0.2000, 1.0000, 72.0000, 85.0000, 0.0000, 0.0000, 0.0000, 0.0095, 0.0151, 3.7028, 4.7481
0.3000, 0.2000, 0.2000, 0.8000, 72.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0099, 0.0099, 3.5572, 38.6823
0.4000, 0.3000, 0.2000, 1.0000, 72.0000, 83.0000, 0.0000, 0.0000, 1.0000, 0.0087, 0.0143, 3.7069, 4.4425
0.3000, 0.3000, 0.2000, 0.8000, 72.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0087, 0.0103, 3.8226, 45.5304
0.4000, 0.4000, 0.2000, 1.0000, 72.0000, 89.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0148, 3.7652, 5.2524
0.3000, 0.4000, 0.2000, 0.8000, 72.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0107, 3.7868, 46.9396
0.4000, 0.5000, 0.2000, 1.0000, 72.0000, 90.0000, 0.0000, 0.0000, 1.0000, 0.0087, 0.0149, 3.6891, 5.6191
0.3000, 0.5000, 0.2000, 0.8000, 72.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0087, 0.0110, 3.7182, 49.3305
0.5000, 0.2000, 0.2000, 1.0000, 72.0000, 88.0000, 0.0000, 0.0000, 1.0000, 0.0096, 0.0155, 3.5889, 5.2542
0.4000, 0.2000, 0.2000, 0.8000, 72.0000, 88.0000, 0.0000, 0.0000, 1.0000, 0.0099, 0.0151, 3.5546, 6.4389
0.5000, 0.3000, 0.2000, 1.0000, 72.0000, 83.0000, 0.0000, 0.0000, 1.0000, 0.0087, 0.0143, 3.7068, 4.4044
0.4000, 0.3000, 0.2000, 0.8000, 72.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0087, 0.0103, 3.7192, 44.6868
0.4000, 0.4000, 0.2000, 0.8000, 72.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0106, 3.6670, 44.7999
0.5000, 0.4000, 0.2000, 1.0000, 72.0000, 86.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0142, 3.7620, 4.8855
0.4000, 0.5000, 0.2000, 0.8000, 72.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0087, 0.0112, 3.7179, 49.5741
0.5000, 0.5000, 0.2000, 1.0000, 72.0000, 85.0000, 0.0000, 0.0000, 1.0000, 0.0087, 0.0144, 3.7544, 4.8060
0.5000, 0.2000, 0.2000, 0.8000, 72.0000, 88.0000, 0.0000, 0.0000, 1.0000, 0.0099, 0.0152, 3.5622, 6.3806
0.6000, 0.2000, 0.2000, 1.0000, 72.0000, 86.0000, 0.0000, 0.0000, 0.0000, 0.0096, 0.0152, 3.5857, 4.8676
0.5000, 0.3000, 0.2000, 0.8000, 72.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0087, 0.0103, 3.7314, 44.2271
0.6000, 0.3000, 0.2000, 1.0000, 72.0000, 87.0000, 0.0000, 0.0000, 1.0000, 0.0087, 0.0147, 3.7851, 4.9502
0.5000, 0.4000, 0.2000, 0.8000, 72.0000, -1.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0107, 3.6670, 45.3419
