# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.4000, 0.2000, 0.2000, 0.8000, 86.0000, -1.0000, 0.2784, 0.0000, 0.2452, 0.0000, 0.1542, 1.0000, 0.0081, 0.0158, 1.8606, 3.7736
0.5000, 0.2000, 0.2000, 0.9000, 86.0000, -1.0000, 0.3243, 0.0000, 0.2454, 0.0000, 0.1563, 1.0000, 0.0079, 0.0161, 1.8242, 4.0639
0.6000, 0.2000, 0.2000, 1.0000, 86.0000, -1.0000, 0.3415, 0.0000, 0.2453, 0.0000, 0.1880, 1.0000, 0.0079, 0.0161, 1.8469, 3.7316
0.8000, 0.2000, 0.2000, 1.2000, 85.0000, -1.0000, 0.3336, 0.0000, 0.2428, 0.0000, 0.2364, 0.0000, 0.0077, 0.0149, 1.7752, 2.3661
0.7000, 0.2000, 0.2000, 1.1000, 86.0000, -1.0000, 0.3624, 0.0000, 0.2445, 0.0000, 0.1969, 1.0000, 0.0082, 0.0156, 1.8777, 3.4277
0.4000, 0.3000, 0.2000, 0.8000, 85.0000, -1.0000, 0.2800, 0.0000, 0.2426, 0.0000, 0.1322, 1.0000, 0.0065, 0.0141, 2.1576, 3.1058
0.5000, 0.3000, 0.2000, 0.9000, 85.0000, -1.0000, 0.3150, 0.0000, 0.2426, 0.0000, 0.1372, 1.0000, 0.0065, 0.0140, 2.1561, 3.7207
0.7000, 0.3000, 0.2000, 1.1000, 85.0000, -1.0000, 0.3153, 0.0000, 0.2426, 0.0000, 0.1625, 1.0000, 0.0065, 0.0140, 2.1739, 3.7704
0.8000, 0.3000, 0.2000, 1.2000, 85.0000, -1.0000, 0.3332, 0.0000, 0.2426, 0.0000, 0.2318, 0.0000, 0.0065, 0.0145, 2.1643, 2.4652
0.6000, 0.3000, 0.2000, 1.0000, 85.0000, -1.0000, 0.3471, 0.0000, 0.2426, 0.0000, 0.1610, 1.0000, 0.0065, 0.0155, 2.1782, 4.0431
0.4000, 0.4000, 0.2000, 0.8000, 85.0000, -1.0000, 0.2737, 0.0000, 0.2370, 0.0000, 0.1400, 1.0000, 0.0065, 0.0143, 2.1268, 3.7788
0.5000, 0.4000, 0.2000, 0.9000, 85.0000, -1.0000, 0.3174, 0.0000, 0.2371, 0.0000, 0.1432, 1.0000, 0.0065, 0.0141, 2.1276, 4.3559
0.7000, 0.4000, 0.2000, 1.1000, 85.0000, -1.0000, 0.3169, 0.0000, 0.2371, 0.0000, 0.1697, 1.0000, 0.0065, 0.0139, 2.1529, 4.0377
0.6000, 0.4000, 0.2000, 1.0000, 85.0000, -1.0000, 0.3171, 0.0000, 0.2371, 0.0000, 0.1394, 1.0000, 0.0065, 0.0140, 2.1597, 4.0635
0.8000, 0.4000, 0.2000, 1.2000, 85.0000, -1.0000, 0.4031, 0.0000, 0.2371, 0.0000, 0.2223, 1.0000, 0.0065, 0.0158, 2.1396, 2.9816
0.4000, 0.5000, 0.2000, 0.8000, 85.0000, -1.0000, 0.2772, 0.0000, 0.2339, 0.0000, 0.1324, 1.0000, 0.0065, 0.0142, 2.0743, 3.5429
0.5000, 0.5000, 0.2000, 0.9000, 85.0000, -1.0000, 0.3108, 0.0000, 0.2339, 0.0000, 0.1563, 1.0000, 0.0065, 0.0141, 2.0720, 3.8982
0.6000, 0.5000, 0.2000, 1.0000, 85.0000, -1.0000, 0.3219, 0.0000, 0.2339, 0.0000, 0.1382, 1.0000, 0.0065, 0.0140, 2.0966, 4.7345
0.7000, 0.5000, 0.2000, 1.1000, 85.0000, -1.0000, 0.3514, 0.0000, 0.2339, 0.0000, 0.1686, 1.0000, 0.0065, 0.0157, 2.0918, 3.9711
0.8000, 0.5000, 0.2000, 1.2000, 85.0000, -1.0000, 0.3291, 0.0000, 0.2339, 0.0000, 0.2194, 1.0000, 0.0065, 0.0146, 2.0815, 2.9509
