# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.5000, 0.6000, 0.2000, 1.0000, 72.0000, -1.0000, 0.5469, 0.0000, 0.1958, 1.0000, 0.2027, 1.0000, 0.0096, 0.0117, 6.6585, 19.1426
0.7000, 0.3000, 0.3000, 1.0000, 71.0000, -1.0000, 0.5828, 0.0000, 0.1975, 1.0000, 0.2130, 1.0000, 0.0095, 0.0147, 6.0720, 8.9092
0.7000, 0.3000, 0.2000, 0.8000, 72.0000, -1.0000, 0.4856, 0.0000, 0.1993, 1.0000, 0.2124, 1.0000, 0.0105, 0.0154, 6.1998, 8.9633
0.8000, 0.5000, 0.3000, 0.8000, 72.0000, -1.0000, 0.4794, 0.0000, 0.1791, 1.0000, 0.2065, 1.0000, 0.0094, 0.0147, 6.4454, 10.1273
0.4000, 0.4000, 0.6000, 0.8000, 72.0000, -1.0000, 0.4695, 0.0000, 0.1966, 1.0000, 0.2067, 1.0000, 0.0100, 0.0151, 6.7089, 9.6945
0.8000, 0.5000, 0.4000, 1.0000, 71.0000, -1.0000, 0.5731, 0.0000, 0.1798, 1.0000, 0.1971, 1.0000, 0.0095, 0.0138, 6.4267, 9.5629
0.3000, 0.2000, 0.5000, 0.8000, 72.0000, -1.0000, 0.4847, 0.0000, 0.2165, 1.0000, 0.2331, 0.0000, 0.0105, 0.0143, 5.9351, 8.2119
0.3000, 0.2000, 0.6000, 1.0000, 72.0000, -1.0000, 0.5835, 0.0000, 0.2243, 1.0000, 0.2331, 0.0000, 0.0101, 0.0139, 5.9374, 8.1369
0.7000, 0.4000, 0.3000, 1.0000, 71.0000, -1.0000, 0.5368, 0.0000, 0.1964, 1.0000, 0.2072, 1.0000, 0.0111, 0.0151, 6.6850, 9.2387
0.7000, 0.4000, 0.2000, 0.8000, 76.0000, -1.0000, 0.4439, 0.0000, 0.1963, 1.0000, 0.2101, 1.0000, 0.0109, 0.0162, 6.7338, 9.6294
0.8000, 0.6000, 0.3000, 0.8000, 71.0000, -1.0000, 0.4770, 0.0000, 0.1733, 1.0000, 0.2074, 1.0000, 0.0094, 0.0133, 6.5083, 19.5937
