# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.8000, 0.2000, 0.2000, 0.8000, 80.0000, -1.0000, 0.3245, 0.0000, 0.2277, 1.0000, 0.2365, 0.0000, 0.0095, 0.0150, 5.9576, 7.0707
0.4000, 0.2000, 0.2000, 1.0000, 79.0000, -1.0000, 0.3447, 0.0000, 0.2312, 0.0000, 0.2375, 0.0000, 0.0094, 0.0151, 5.8604, 6.9513
0.5000, 0.2000, 0.2000, 1.1000, 79.0000, -1.0000, 0.3645, 0.0000, 0.2275, 1.0000, 0.2381, 0.0000, 0.0090, 0.0150, 5.8471, 7.0393
0.4000, 0.3000, 0.2000, 1.0000, 79.0000, -1.0000, 0.3695, 0.0000, 0.2116, 1.0000, 0.2318, 0.0000, 0.0090, 0.0153, 6.1617, 7.2576
0.8000, 0.3000, 0.2000, 0.8000, 79.0000, -1.0000, 0.3594, 0.0000, 0.2138, 1.0000, 0.2307, 0.0000, 0.0094, 0.0154, 6.1313, 7.5802
0.5000, 0.3000, 0.2000, 1.1000, 79.0000, -1.0000, 0.4122, 0.0000, 0.2098, 1.0000, 0.2309, 0.0000, 0.0090, 0.0155, 6.1969, 7.3297
0.6000, 0.2000, 0.2000, 1.2000, 79.0000, -1.0000, 0.3539, 0.0000, 0.2247, 1.0000, 0.2386, 0.0000, 0.0090, 0.0147, 5.9329, 6.7651
0.4000, 0.4000, 0.2000, 1.0000, 77.0000, -1.0000, 0.5284, 0.0000, 0.2147, 1.0000, 0.2146, 1.0000, 0.0106, 0.0169, 6.9010, 8.0785
0.8000, 0.4000, 0.2000, 0.8000, 80.0000, -1.0000, 0.4101, 0.0000, 0.2132, 1.0000, 0.2162, 1.0000, 0.0095, 0.0157, 6.3709, 8.2215
0.5000, 0.4000, 0.2000, 1.1000, 80.0000, -1.0000, 0.4236, 0.0000, 0.2044, 1.0000, 0.2145, 1.0000, 0.0090, 0.0152, 6.5452, 7.2934
0.6000, 0.3000, 0.2000, 1.2000, 79.0000, -1.0000, 0.5445, 0.0000, 0.2119, 1.0000, 0.2292, 1.0000, 0.0090, 0.0157, 6.1747, 7.6612
0.8000, 0.5000, 0.2000, 0.8000, 78.0000, -1.0000, 0.4516, 0.0000, 0.2034, 1.0000, 0.2125, 1.0000, 0.0097, 0.0161, 6.3502, 7.8961
0.4000, 0.5000, 0.2000, 1.0000, 79.0000, -1.0000, 0.5560, 0.0000, 0.2026, 1.0000, 0.1955, 1.0000, 0.0103, 0.0169, 6.3097, 8.0656
0.5000, 0.5000, 0.2000, 1.1000, 77.0000, -1.0000, 0.6266, 0.0000, 0.1924, 1.0000, 0.2071, 1.0000, 0.0097, 0.0164, 6.3605, 8.0669
0.6000, 0.4000, 0.2000, 1.2000, 79.0000, -1.0000, 0.6722, 0.0000, 0.2128, 1.0000, 0.2153, 1.0000, 0.0090, 0.0156, 6.3167, 7.9552
0.4000, 0.2000, 0.2000, 0.9000, 79.0000, -1.0000, 0.3443, 0.0000, 0.2279, 1.0000, 0.2351, 0.0000, 0.0090, 0.0149, 5.8325, 6.9813
0.5000, 0.2000, 0.2000, 1.0000, 79.0000, -1.0000, 0.3378, 0.0000, 0.2312, 0.0000, 0.2379, 0.0000, 0.0094, 0.0147, 5.8624, 6.8440
0.6000, 0.5000, 0.2000, 1.2000, 77.0000, -1.0000, 0.6418, 0.0000, 0.2026, 1.0000, 0.1890, 1.0000, 0.0102, 0.0160, 6.3398, 8.1492
0.6000, 0.2000, 0.2000, 1.1000, 79.0000, -1.0000, 0.3639, 0.0000, 0.2278, 1.0000, 0.2382, 0.0000, 0.0090, 0.0150, 5.8341, 7.0284
0.5000, 0.3000, 0.2000, 1.0000, 79.0000, -1.0000, 0.3709, 0.0000, 0.2116, 1.0000, 0.2317, 0.0000, 0.0090, 0.0152, 6.1513, 7.2827
0.4000, 0.3000, 0.2000, 0.9000, 79.0000, -1.0000, 0.4943, 0.0000, 0.2127, 1.0000, 0.2256, 1.0000, 0.0094, 0.0159, 6.1481, 8.1912
0.7000, 0.2000, 0.2000, 1.2000, 79.0000, -1.0000, 0.3526, 0.0000, 0.2247, 1.0000, 0.2397, 0.0000, 0.0090, 0.0144, 5.9338, 6.7236
0.6000, 0.3000, 0.2000, 1.1000, 79.0000, -1.0000, 0.3979, 0.0000, 0.2098, 1.0000, 0.2310, 0.0000, 0.0090, 0.0152, 6.1994, 7.1954
0.5000, 0.4000, 0.2000, 1.0000, 78.0000, -1.0000, 0.5285, 0.0000, 0.2147, 1.0000, 0.2121, 1.0000, 0.0106, 0.0169, 6.9075, 7.9775
0.4000, 0.4000, 0.2000, 0.9000, 77.0000, -1.0000, 0.4958, 0.0000, 0.2148, 1.0000, 0.2128, 1.0000, 0.0107, 0.0162, 6.4547, 8.0722
