# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.8000, 0.2000, 0.2000, 1.0000, 55.0000, 65.0000, 0.4336, 0.0000, 0.2433, 0.0000, 0.2440, 0.0000, 0.0130, 0.0150, 0.8955, 0.8383
0.4000, 0.2000, 0.2000, 1.2000, 55.0000, 67.0000, 0.5628, 0.0000, 0.2434, 0.0000, 0.2442, 0.0000, 0.0130, 0.0143, 0.8940, 0.8970
0.6000, 0.2000, 0.2000, 0.8000, 55.0000, 68.0000, 0.3598, 0.0000, 0.2432, 0.0000, 0.2341, 0.0000, 0.0130, 0.0162, 0.8536, 0.8788
0.7000, 0.2000, 0.2000, 0.9000, 55.0000, 65.0000, 0.4026, 0.0000, 0.2382, 0.0000, 0.2426, 0.0000, 0.0129, 0.0155, 0.8899, 0.8510
0.8000, 0.3000, 0.2000, 1.0000, 54.0000, 63.0000, 0.4434, 0.0000, 0.2402, 0.0000, 0.2395, 0.0000, 0.0117, 0.0139, 0.6979, 0.7505
0.4000, 0.3000, 0.2000, 1.2000, 54.0000, 65.0000, 0.5545, 0.0000, 0.2404, 0.0000, 0.2393, 0.0000, 0.0117, 0.0132, 0.6951, 0.7108
0.6000, 0.3000, 0.2000, 0.8000, 54.0000, 68.0000, 0.3580, 0.0000, 0.2397, 0.0000, 0.2317, 0.0000, 0.0122, 0.0159, 0.6861, 0.9088
0.7000, 0.3000, 0.2000, 0.9000, 54.0000, 65.0000, 0.3815, 0.0000, 0.2407, 0.0000, 0.2327, 0.0000, 0.0121, 0.0157, 0.7099, 0.8048
0.8000, 0.4000, 0.2000, 1.0000, 54.0000, 62.0000, 0.4447, 0.0000, 0.2355, 0.0000, 0.2345, 0.0000, 0.0111, 0.0139, 0.6425, 0.7160
0.4000, 0.4000, 0.2000, 1.2000, 54.0000, 64.0000, 0.5514, 0.0000, 0.2357, 0.0000, 0.2359, 0.0000, 0.0106, 0.0116, 0.6336, 0.7056
0.6000, 0.4000, 0.2000, 0.8000, 54.0000, 68.0000, 0.3641, 0.0000, 0.2361, 0.0000, 0.2306, 0.0000, 0.0107, 0.0157, 0.6898, 0.9548
0.7000, 0.4000, 0.2000, 0.9000, 54.0000, 67.0000, 0.3860, 0.0000, 0.2358, 0.0000, 0.2291, 1.0000, 0.0120, 0.0159, 0.6757, 0.8990
0.8000, 0.5000, 0.2000, 1.0000, 54.0000, 62.0000, 0.4438, 0.0000, 0.2338, 0.0000, 0.2338, 0.0000, 0.0109, 0.0131, 0.6427, 0.6843
0.4000, 0.5000, 0.2000, 1.2000, 54.0000, 63.0000, 0.5479, 0.0000, 0.2337, 0.0000, 0.2339, 0.0000, 0.0106, 0.0113, 0.6036, 0.6620
0.6000, 0.5000, 0.2000, 0.8000, 54.0000, 61.0000, 0.3592, 0.0000, 0.2337, 0.0000, 0.2325, 0.0000, 0.0106, 0.0145, 0.6597, 0.7028
0.7000, 0.5000, 0.2000, 0.9000, 54.0000, 62.0000, 0.3891, 0.0000, 0.2332, 0.0000, 0.2324, 0.0000, 0.0114, 0.0151, 0.6971, 0.9002
0.7000, 0.2000, 0.2000, 0.8000, 55.0000, 68.0000, 0.3585, 0.0000, 0.2432, 0.0000, 0.2342, 0.0000, 0.0130, 0.0161, 0.8519, 0.8531
0.4000, 0.2000, 0.2000, 1.1000, 55.0000, 66.0000, 0.4984, 0.0000, 0.2433, 0.0000, 0.2441, 0.0000, 0.0130, 0.0148, 0.9041, 1.0166
0.5000, 0.2000, 0.2000, 1.2000, 55.0000, 67.0000, 0.5628, 0.0000, 0.2434, 0.0000, 0.2442, 0.0000, 0.0130, 0.0138, 0.8940, 0.9838
0.8000, 0.2000, 0.2000, 0.9000, 55.0000, 66.0000, 0.4025, 0.0000, 0.2381, 0.0000, 0.2412, 0.0000, 0.0129, 0.0154, 0.8674, 0.7940
0.5000, 0.3000, 0.2000, 1.2000, 54.0000, 65.0000, 0.5545, 0.0000, 0.2404, 0.0000, 0.2403, 0.0000, 0.0117, 0.0133, 0.6949, 0.7633
0.4000, 0.3000, 0.2000, 1.1000, 54.0000, 63.0000, 0.4923, 0.0000, 0.2401, 0.0000, 0.2402, 0.0000, 0.0117, 0.0135, 0.6900, 0.7213
0.7000, 0.3000, 0.2000, 0.8000, 54.0000, 67.0000, 0.3573, 0.0000, 0.2397, 0.0000, 0.2314, 0.0000, 0.0121, 0.0161, 0.6872, 0.9338
0.8000, 0.3000, 0.2000, 0.9000, 54.0000, 66.0000, 0.3825, 0.0000, 0.2407, 0.0000, 0.2327, 0.0000, 0.0119, 0.0157, 0.7743, 0.8174
0.4000, 0.4000, 0.2000, 1.1000, 54.0000, 63.0000, 0.4969, 0.0000, 0.2354, 0.0000, 0.2360, 0.0000, 0.0107, 0.0129, 0.6163, 0.7055
0.7000, 0.4000, 0.2000, 0.8000, 54.0000, 67.0000, 0.3636, 0.0000, 0.2361, 0.0000, 0.2309, 0.0000, 0.0107, 0.0160, 0.6900, 0.9092
0.5000, 0.4000, 0.2000, 1.2000, 54.0000, 64.0000, 0.5510, 0.0000, 0.2357, 0.0000, 0.2359, 0.0000, 0.0106, 0.0117, 0.6334, 0.7060
