# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.3000, 0.3000, 0.2000, 0.6500, 71.0000, 83.0000, 0.0000, 0.0000, 0.0000, 0.0101, 0.0131, 3.9237, 4.4351
0.7000, 0.6000, 0.5000, 1.1000, 71.0000, 89.0000, 0.0000, 1.0000, 1.0000, 0.0106, 0.0142, 4.2373, 4.7067
0.3000, 0.3000, 0.2000, 0.6500, 71.0000, 83.0000, 0.0000, 0.0000, 0.0000, 0.0101, 0.0131, 3.9237, 4.4351
0.7000, 0.6000, 0.5000, 1.1000, 71.0000, 89.0000, 0.0000, 1.0000, 1.0000, 0.0106, 0.0142, 4.2373, 4.7067
0.3000, 0.3000, 0.2000, 0.6500, 71.0000, 83.0000, 0.0000, 0.0000, 0.0000, 0.0101, 0.0131, 3.9237, 4.4351
0.7000, 0.6000, 0.5000, 1.1000, 71.0000, 89.0000, 0.0000, 1.0000, 1.0000, 0.0106, 0.0142, 4.2373, 4.7067
0.3000, 0.3000, 0.2000, 0.6500, 71.0000, 83.0000, 0.0000, 0.0000, 0.0000, 0.0101, 0.0131, 3.9237, 4.4351
0.7000, 0.6000, 0.5000, 1.1000, 71.0000, 89.0000, 0.0000, 1.0000, 1.0000, 0.0106, 0.0142, 4.2373, 4.7067
0.3000, 0.3000, 0.2000, 0.6500, 71.0000, 83.0000, 0.0000, 0.0000, 0.0000, 0.0101, 0.0131, 3.9237, 4.4351
0.7000, 0.6000, 0.5000, 1.1000, 71.0000, 89.0000, 0.0000, 1.0000, 1.0000, 0.0106, 0.0142, 4.2373, 4.7067
0.3000, 0.3000, 0.2000, 0.6500, 71.0000, 83.0000, 0.0000, 0.0000, 0.0000, 0.0101, 0.0131, 3.9237, 4.4351
0.7000, 0.6000, 0.5000, 1.1000, 71.0000, 89.0000, 0.0000, 1.0000, 1.0000, 0.0106, 0.0142, 4.2373, 4.7067
0.3000, 0.3000, 0.2000, 0.6500, 71.0000, 83.0000, 0.0000, 0.0000, 0.0000, 0.0101, 0.0131, 3.9237, 4.4351
0.7000, 0.6000, 0.5000, 1.1000, 71.0000, 89.0000, 0.0000, 1.0000, 1.0000, 0.0106, 0.0142, 4.2373, 4.7067
0.3000, 0.3000, 0.2000, 0.6500, 71.0000, 83.0000, 0.0000, 0.0000, 0.0000, 0.0101, 0.0131, 3.9237, 4.4351
0.7000, 0.6000, 0.5000, 1.1000, 71.0000, 89.0000, 0.0000, 1.0000, 1.0000, 0.0106, 0.0142, 4.2373, 4.7067
