# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.5000, 0.4000, 0.9500, 54.0000, 66.0000, 0.0000, 0.0000, 0.0000, 0.0118, 0.0156, 0.7110, 0.8953
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.5000, 0.4000, 0.9500, 54.0000, 66.0000, 0.0000, 0.0000, 0.0000, 0.0118, 0.0156, 0.7110, 0.8953
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.5000, 0.4000, 0.9500, 54.0000, 66.0000, 0.0000, 0.0000, 0.0000, 0.0118, 0.0156, 0.7110, 0.8953
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.5000, 0.4000, 0.9500, 54.0000, 66.0000, 0.0000, 0.0000, 0.0000, 0.0118, 0.0156, 0.7110, 0.8953
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.5000, 0.4000, 0.9500, 54.0000, 66.0000, 0.0000, 0.0000, 0.0000, 0.0118, 0.0156, 0.7110, 0.8953
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.5000, 0.4000, 0.9500, 54.0000, 66.0000, 0.0000, 0.0000, 0.0000, 0.0118, 0.0156, 0.7110, 0.8953
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.5000, 0.4000, 0.9500, 54.0000, 66.0000, 0.0000, 0.0000, 0.0000, 0.0118, 0.0156, 0.7110, 0.8953
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.5000, 0.4000, 0.9500, 54.0000, 66.0000, 0.0000, 0.0000, 0.0000, 0.0118, 0.0156, 0.7110, 0.8953
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.6000, 0.5000, 1.1000, 54.0000, 63.0000, 0.0000, 0.0000, 0.0000, 0.0108, 0.0137, 0.7359, 0.7314
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.6000, 0.5000, 1.1000, 54.0000, 63.0000, 0.0000, 0.0000, 0.0000, 0.0108, 0.0137, 0.7359, 0.7314
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.6000, 0.5000, 1.1000, 54.0000, 63.0000, 0.0000, 0.0000, 0.0000, 0.0108, 0.0137, 0.7359, 0.7314
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.6000, 0.5000, 1.1000, 54.0000, 63.0000, 0.0000, 0.0000, 0.0000, 0.0108, 0.0137, 0.7359, 0.7314
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.6000, 0.5000, 1.1000, 54.0000, 63.0000, 0.0000, 0.0000, 0.0000, 0.0108, 0.0137, 0.7359, 0.7314
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.6000, 0.5000, 1.1000, 54.0000, 63.0000, 0.0000, 0.0000, 0.0000, 0.0108, 0.0137, 0.7359, 0.7314
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.6000, 0.5000, 1.1000, 54.0000, 63.0000, 0.0000, 0.0000, 0.0000, 0.0108, 0.0137, 0.7359, 0.7314
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.6000, 0.5000, 1.1000, 54.0000, 63.0000, 0.0000, 0.0000, 0.0000, 0.0108, 0.0137, 0.7359, 0.7314
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.6000, 0.5000, 1.1000, 54.0000, 63.0000, 0.0000, 0.0000, 0.0000, 0.0108, 0.0137, 0.7359, 0.7314
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.6000, 0.5000, 1.1000, 54.0000, 63.0000, 0.0000, 0.0000, 0.0000, 0.0108, 0.0137, 0.7359, 0.7314
0.3000, 0.3000, 0.2000, 0.6500, 54.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0119, 0.0158, 0.7765, 1.1350
0.7000, 0.6000, 0.5000, 1.1000, 54.0000, 63.0000, 0.0000, 0.0000, 0.0000, 0.0108, 0.0137, 0.7359, 0.7314
