# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.6000, 0.5000, 0.4000, 0.9500, 62.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0143, 1.3788, 1.3846
0.2000, 0.2000, 0.1000, 0.5000, 63.0000, 81.0000, 0.0000, 0.0000, 1.0000, 0.0116, 0.0164, 0.9435, 2.1946
0.6000, 0.5000, 0.4000, 0.9500, 62.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0143, 1.3788, 1.3846
0.3000, 0.2000, 0.1000, 0.5000, 63.0000, 75.0000, 0.0000, 0.0000, 1.0000, 0.0114, 0.0164, 0.9232, 1.9340
0.6000, 0.5000, 0.4000, 0.9500, 62.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0143, 1.3788, 1.3846
0.3000, 0.2000, 0.1000, 0.5000, 63.0000, 75.0000, 0.0000, 0.0000, 1.0000, 0.0114, 0.0164, 0.9232, 1.9340
0.6000, 0.5000, 0.4000, 0.9500, 62.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0143, 1.3788, 1.3846
0.3000, 0.2000, 0.1000, 0.5000, 63.0000, 75.0000, 0.0000, 0.0000, 1.0000, 0.0114, 0.0164, 0.9232, 1.9340
0.6000, 0.5000, 0.4000, 0.9500, 62.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0143, 1.3788, 1.3846
0.3000, 0.2000, 0.1000, 0.5000, 63.0000, 75.0000, 0.0000, 0.0000, 1.0000, 0.0114, 0.0164, 0.9232, 1.9340
0.6000, 0.5000, 0.4000, 0.9500, 62.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0143, 1.3788, 1.3846
0.6000, 0.5000, 0.4000, 0.9500, 62.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0143, 1.3788, 1.3846
0.3000, 0.2000, 0.1000, 0.5000, 63.0000, 75.0000, 0.0000, 0.0000, 1.0000, 0.0114, 0.0164, 0.9232, 1.9340
0.6000, 0.5000, 0.4000, 0.9500, 62.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0143, 1.3788, 1.3846
0.3000, 0.2000, 0.1000, 0.5000, 63.0000, 75.0000, 0.0000, 0.0000, 1.0000, 0.0114, 0.0164, 0.9232, 1.9340
0.7000, 0.5000, 0.4000, 0.9500, 62.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0149, 1.3856, 1.2002
0.3000, 0.2000, 0.1000, 0.5000, 63.0000, 75.0000, 0.0000, 0.0000, 1.0000, 0.0114, 0.0164, 0.9232, 1.9340
0.7000, 0.5000, 0.4000, 0.9500, 62.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0149, 1.3856, 1.2002
0.3000, 0.2000, 0.1000, 0.5000, 63.0000, 75.0000, 0.0000, 0.0000, 1.0000, 0.0114, 0.0164, 0.9232, 1.9340
0.7000, 0.5000, 0.4000, 0.9500, 62.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0149, 1.3856, 1.2002
0.3000, 0.2000, 0.1000, 0.5000, 63.0000, 75.0000, 0.0000, 0.0000, 1.0000, 0.0114, 0.0164, 0.9232, 1.9340
0.7000, 0.5000, 0.4000, 0.9500, 62.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0149, 1.3856, 1.2002
0.3000, 0.2000, 0.1000, 0.5000, 63.0000, 75.0000, 0.0000, 0.0000, 1.0000, 0.0114, 0.0164, 0.9232, 1.9340
0.7000, 0.5000, 0.4000, 0.9500, 62.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0149, 1.3856, 1.2002
0.3000, 0.2000, 0.1000, 0.5000, 63.0000, 75.0000, 0.0000, 0.0000, 1.0000, 0.0114, 0.0164, 0.9232, 1.9340
