# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.4000, 0.3000, 0.2000, 0.6500, 79.0000, 95.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0141, 3.8136, 4.3484
0.4000, 0.3000, 0.2000, 0.6500, 79.0000, 95.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0141, 3.8136, 4.3484
0.4000, 0.3000, 0.2000, 0.6500, 79.0000, 95.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0141, 3.8136, 4.3484
0.4000, 0.3000, 0.2000, 0.6500, 79.0000, 95.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0141, 3.8136, 4.3484
0.4000, 0.3000, 0.2000, 0.6500, 79.0000, 95.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0141, 3.8136, 4.3484
0.4000, 0.3000, 0.2000, 0.6500, 79.0000, 95.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0141, 3.8136, 4.3484
0.4000, 0.3000, 0.2000, 0.6500, 79.0000, 95.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0141, 3.8136, 4.3484
0.4000, 0.3000, 0.2000, 0.6500, 79.0000, 95.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0141, 3.8136, 4.3484
0.4000, 0.3000, 0.2000, 0.6500, 79.0000, 95.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0141, 3.8136, 4.3484
0.4000, 0.3000, 0.2000, 0.6500, 79.0000, 95.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0141, 3.8136, 4.3484
0.4000, 0.3000, 0.2000, 0.6500, 79.0000, 95.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0141, 3.8136, 4.3484
0.4000, 0.3000, 0.2000, 0.6500, 79.0000, 95.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0141, 3.8136, 4.3484
0.8000, 0.6000, 0.5000, 1.1000, 79.0000, 92.0000, 0.0000, 1.0000, 0.0000, 0.0084, 0.0137, 3.8910, 4.0124
