# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.3000, 0.3000, 0.2000, 0.6500, 56.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0135, 0.0165, 1.2980, 1.7084
0.3000, 0.3000, 0.2000, 0.6500, 56.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0135, 0.0165, 1.2980, 1.7084
0.4000, 0.3000, 0.2000, 0.6500, 56.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0135, 0.0165, 1.2980, 1.7026
0.4000, 0.3000, 0.2000, 0.6500, 56.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0135, 0.0165, 1.2980, 1.7026
0.4000, 0.3000, 0.2000, 0.6500, 56.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0135, 0.0165, 1.2980, 1.7026
0.4000, 0.3000, 0.2000, 0.6500, 56.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0135, 0.0165, 1.2980, 1.7026
0.4000, 0.3000, 0.2000, 0.6500, 56.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0135, 0.0165, 1.2980, 1.7026
0.4000, 0.3000, 0.2000, 0.6500, 56.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0135, 0.0165, 1.2980, 1.7026
0.4000, 0.3000, 0.2000, 0.6500, 56.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0135, 0.0165, 1.2980, 1.7026
0.4000, 0.3000, 0.2000, 0.6500, 56.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0135, 0.0165, 1.2980, 1.7026
0.4000, 0.3000, 0.2000, 0.6500, 56.0000, 70.0000, 0.0000, 0.0000, 0.0000, 0.0135, 0.0165, 1.2980, 1.7026
