# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.7000, 0.6000, 0.5000, 1.1000, 62.0000, 72.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0125, 0.6979, 0.5348
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.7000, 0.6000, 0.5000, 1.1000, 62.0000, 72.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0125, 0.6979, 0.5348
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.7000, 0.6000, 0.5000, 1.1000, 62.0000, 72.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0125, 0.6979, 0.5348
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.7000, 0.6000, 0.5000, 1.1000, 62.0000, 72.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0125, 0.6979, 0.5348
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.7000, 0.6000, 0.5000, 1.1000, 62.0000, 72.0000, 0.0000, 0.0000, 0.0000, 0.0090, 0.0125, 0.6979, 0.5348
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.3000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0231, 2.1486
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
0.4000, 0.3000, 0.2000, 0.6500, 62.0000, 73.0000, 0.0000, 0.0000, 1.0000, 0.0090, 0.0160, 1.0230, 2.1576
