# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.4000, 0.3000, 0.2000, 0.6500, 53.0000, 67.0000, 0.0000, 0.0000, 1.0000, 0.0122, 0.0159, 1.5491, 3.1112
0.4000, 0.3000, 0.2000, 0.6500, 53.0000, 67.0000, 0.0000, 0.0000, 1.0000, 0.0122, 0.0159, 1.5491, 3.1112
0.4000, 0.3000, 0.2000, 0.6500, 53.0000, 67.0000, 0.0000, 0.0000, 1.0000, 0.0122, 0.0159, 1.5491, 3.1112
0.4000, 0.3000, 0.2000, 0.6500, 53.0000, 67.0000, 0.0000, 0.0000, 1.0000, 0.0122, 0.0159, 1.5491, 3.1112
0.4000, 0.3000, 0.2000, 0.6500, 53.0000, 67.0000, 0.0000, 0.0000, 1.0000, 0.0122, 0.0159, 1.5491, 3.1112
0.8000, 0.6000, 0.5000, 1.1000, 53.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0113, 0.0167, 1.9003, 2.0588
0.4000, 0.3000, 0.2000, 0.6500, 53.0000, 67.0000, 0.0000, 0.0000, 1.0000, 0.0122, 0.0159, 1.5491, 3.1112
0.8000, 0.6000, 0.5000, 1.1000, 53.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0113, 0.0167, 1.9003, 2.0588
0.4000, 0.3000, 0.2000, 0.6500, 53.0000, 67.0000, 0.0000, 0.0000, 1.0000, 0.0122, 0.0159, 1.5491, 3.1112
0.8000, 0.6000, 0.5000, 1.1000, 53.0000, 72.0000, 0.0000, 0.0000, 1.0000, 0.0113, 0.0167, 1.9003, 2.0588
0.4000, 0.3000, 0.2000, 0.6500, 53.0000, 67.0000, 0.0000, 0.0000, 1.0000, 0.0122, 0.0159, 1.5491, 3.1112
