# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
54.0000, 64.0000, 0.2642, 0.0000, 0.2290, 0.0000, 0.2059, 0.0000, 0.0058, 0.0107, 0.0379, 0.0337, 0.0789, 0.1341
63.0000, 53.0000, 0.2666, 0.0000, 0.2043, 0.0000, 0.2300, 0.0000, 0.0109, 0.0052, 0.0327, 0.0379, 0.0813, 0.1395
54.0000, 61.0000, 0.2865, 0.0000, 0.2361, 0.0000, 0.2247, 0.0000, 0.0048, 0.0099, 0.0052, 0.0018, 0.0775, 0.0803
61.0000, 54.0000, 0.2865, 0.0000, 0.2239, 0.0000, 0.2361, 0.0000, 0.0099, 0.0048, 0.0017, 0.0052, 0.0794, 0.0807
55.0000, 62.0000, 0.2869, 0.0000, 0.2346, 0.0000, 0.2335, 0.0000, 0.0048, 0.0098, 0.0278, 0.0243, 0.0790, 0.0799
62.0000, 55.0000, 0.2868, 0.0000, 0.2334, 0.0000, 0.2346, 0.0000, 0.0098, 0.0048, 0.0243, 0.0278, 0.0783, 0.0805
53.0000, 60.0000, 0.2773, 0.0000, 0.2353, 0.0000, 0.2158, 0.0000, 0.0049, 0.0101, 0.0257, 0.0193, 0.0780, 0.0827
60.0000, 53.0000, 0.2774, 0.0000, 0.2158, 0.0000, 0.2353, 0.0000, 0.0101, 0.0049, 0.0193, 0.0257, 0.0836, 0.0781
54.0000, 60.0000, 0.2925, 0.0000, 0.2355, 0.0000, 0.2368, 0.0000, 0.0048, 0.0093, 0.0193, 0.0174, 0.0794, 0.0775
60.0000, 54.0000, 0.2925, 0.0000, 0.2368, 0.0000, 0.2355, 0.0000, 0.0093, 0.0048, 0.0174, 0.0193, 0.0813, 0.0771
52.0000, 59.0000, 0.2965, 0.0000, 0.2394, 0.0000, 0.2329, 0.0000, 0.0049, 0.0084, 0.0102, 0.0083, 0.0801, 0.0781
59.0000, 52.0000, 0.2965, 0.0000, 0.2329, 0.0000, 0.2394, 0.0000, 0.0084, 0.0049, 0.0083, 0.0102, 0.0821, 0.0777
53.0000, 59.0000, 0.2937, 0.0000, 0.2377, 0.0000, 0.2390, 0.0000, 0.0049, 0.0088, 0.0106, 0.0098, 0.0825, 0.0792
59.0000, 53.0000, 0.2937, 0.0000, 0.2390, 0.0000, 0.2377, 0.0000, 0.0088, 0.0049, 0.0098, 0.0106, 0.0809, 0.0785
