# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
70.0000, 61.0000, 0.2764, 0.0000, 0.2090, 0.0000, 0.2326, 0.0000, 0.0093, 0.0044, 0.0284, 0.0344, 0.1169, 0.0791
68.0000, 62.0000, 0.2474, 0.0000, 0.2281, 0.0000, 0.2402, 0.0000, 0.0087, 0.0041, 0.0297, 0.0261, 0.0809, 0.0792
70.0000, 63.0000, 0.2932, 0.0000, 0.2310, 0.0000, 0.2294, 0.0000, 0.0085, 0.0050, 0.0582, 0.0601, 0.1226, 0.1237
69.0000, 61.0000, 0.3078, 0.0000, 0.2299, 0.0000, 0.2353, 0.0000, 0.0071, 0.0042, 0.0218, 0.0217, 0.0832, 0.0801
68.0000, 62.0000, 0.2978, 0.0000, 0.2327, 0.0000, 0.2336, 0.0000, 0.0080, 0.0042, 0.0449, 0.0458, 0.0811, 0.0781
67.0000, 60.0000, 0.2844, 0.0000, 0.2405, 0.0000, 0.2389, 0.0000, 0.0068, 0.0042, 0.0113, 0.0110, 0.0799, 0.0812
67.0000, 61.0000, 0.2980, 0.0000, 0.2372, 0.0000, 0.2358, 0.0000, 0.0073, 0.0043, 0.0308, 0.0313, 0.0828, 0.0793
62.0000, 54.0000, 0.2549, 0.0000, 0.2053, 0.0000, 0.2282, 0.0000, 0.0105, 0.0061, 0.0483, 0.0508, 0.0896, 0.1920
62.0000, 54.0000, 0.2686, 0.0000, 0.2114, 0.0000, 0.2328, 0.0000, 0.0106, 0.0048, 0.0264, 0.0231, 0.0847, 0.0812
62.0000, 55.0000, 0.2823, 0.0000, 0.2334, 0.0000, 0.2362, 0.0000, 0.0098, 0.0047, 0.0473, 0.0467, 0.0802, 0.0810
63.0000, 53.0000, 0.2626, 0.0000, 0.2058, 0.0000, 0.2338, 0.0000, 0.0113, 0.0050, 0.0303, 0.0377, 0.1247, 0.0819
60.0000, 53.0000, 0.2890, 0.0000, 0.2363, 0.0000, 0.2373, 0.0000, 0.0096, 0.0048, 0.0342, 0.0339, 0.0799, 0.0815
59.0000, 52.0000, 0.2878, 0.0000, 0.2250, 0.0000, 0.2375, 0.0000, 0.0096, 0.0049, 0.0213, 0.0225, 0.0847, 0.0803
59.0000, 53.0000, 0.2908, 0.0000, 0.2393, 0.0000, 0.2414, 0.0000, 0.0092, 0.0049, 0.0218, 0.0211, 0.0825, 0.0815
