# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
61.0000, 70.0000, 0.2505, 0.0000, 0.2340, 0.0000, 0.2070, 0.0000, 0.0043, 0.0092, 0.0212, 0.0161, 0.0787, 0.0990
70.0000, 61.0000, 0.2501, 0.0000, 0.2070, 0.0000, 0.2340, 0.0000, 0.0097, 0.0043, 0.0157, 0.0212, 0.0826, 0.0805
62.0000, 68.0000, 0.2506, 0.0000, 0.2372, 0.0000, 0.2404, 0.0000, 0.0042, 0.0085, 0.0109, 0.0111, 0.0799, 0.0828
68.0000, 62.0000, 0.2506, 0.0000, 0.2405, 0.0000, 0.2372, 0.0000, 0.0085, 0.0042, 0.0111, 0.0109, 0.0797, 0.0805
63.0000, 70.0000, 0.2965, 0.0000, 0.2290, 0.0000, 0.2255, 0.0000, 0.0048, 0.0092, 0.0431, 0.0376, 0.0867, 0.1332
70.0000, 64.0000, 0.2965, 0.0000, 0.2282, 0.0000, 0.2262, 0.0000, 0.0087, 0.0054, 0.0388, 0.0416, 0.1119, 0.0811
61.0000, 69.0000, 0.3033, 0.0000, 0.2368, 0.0000, 0.2353, 0.0000, 0.0042, 0.0066, 0.0094, 0.0083, 0.0822, 0.0798
69.0000, 61.0000, 0.3033, 0.0000, 0.2353, 0.0000, 0.2368, 0.0000, 0.0066, 0.0042, 0.0083, 0.0094, 0.0806, 0.0802
62.0000, 68.0000, 0.3004, 0.0000, 0.2327, 0.0000, 0.2306, 0.0000, 0.0045, 0.0082, 0.0318, 0.0287, 0.0825, 0.1260
68.0000, 62.0000, 0.3004, 0.0000, 0.2315, 0.0000, 0.2325, 0.0000, 0.0077, 0.0045, 0.0285, 0.0318, 0.1262, 0.0807
60.0000, 67.0000, 0.2834, 0.0000, 0.2473, 0.0000, 0.2482, 0.0000, 0.0042, 0.0066, 0.0000, 0.0000, 0.0815, 0.0816
67.0000, 60.0000, 0.2834, 0.0000, 0.2482, 0.0000, 0.2473, 0.0000, 0.0066, 0.0042, 0.0000, 0.0000, 0.0811, 0.0812
61.0000, 67.0000, 0.3000, 0.0000, 0.2340, 0.0000, 0.2354, 0.0000, 0.0044, 0.0072, 0.0209, 0.0190, 0.0827, 0.0789
67.0000, 61.0000, 0.3000, 0.0000, 0.2354, 0.0000, 0.2340, 0.0000, 0.0072, 0.0044, 0.0190, 0.0209, 0.0806, 0.0801
