# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
70.0000, 61.0000, 0.2501, 0.0000, 0.2070, 0.0000, 0.2340, 0.0000, 0.0097, 0.0043, 0.0157, 0.0212, 0.0815, 0.0792
68.0000, 62.0000, 0.2506, 0.0000, 0.2405, 0.0000, 0.2372, 0.0000, 0.0085, 0.0042, 0.0111, 0.0109, 0.0811, 0.0793
70.0000, 64.0000, 0.2965, 0.0000, 0.2282, 0.0000, 0.2262, 0.0000, 0.0087, 0.0054, 0.0388, 0.0416, 0.1108, 0.0839
69.0000, 61.0000, 0.3033, 0.0000, 0.2353, 0.0000, 0.2368, 0.0000, 0.0066, 0.0042, 0.0083, 0.0094, 0.0820, 0.0802
68.0000, 62.0000, 0.3004, 0.0000, 0.2315, 0.0000, 0.2325, 0.0000, 0.0077, 0.0045, 0.0285, 0.0318, 0.1273, 0.0784
67.0000, 60.0000, 0.2834, 0.0000, 0.2482, 0.0000, 0.2473, 0.0000, 0.0066, 0.0042, 0.0000, 0.0000, 0.0796, 0.0808
67.0000, 61.0000, 0.3000, 0.0000, 0.2354, 0.0000, 0.2340, 0.0000, 0.0072, 0.0044, 0.0190, 0.0209, 0.0833, 0.0794
63.0000, 53.0000, 0.2666, 0.0000, 0.2043, 0.0000, 0.2300, 0.0000, 0.0109, 0.0052, 0.0327, 0.0379, 0.0846, 0.1426
61.0000, 54.0000, 0.2865, 0.0000, 0.2239, 0.0000, 0.2361, 0.0000, 0.0099, 0.0048, 0.0017, 0.0052, 0.0831, 0.0814
62.0000, 55.0000, 0.2868, 0.0000, 0.2334, 0.0000, 0.2346, 0.0000, 0.0098, 0.0048, 0.0243, 0.0278, 0.0808, 0.0816
60.0000, 53.0000, 0.2774, 0.0000, 0.2158, 0.0000, 0.2353, 0.0000, 0.0101, 0.0049, 0.0193, 0.0257, 0.0829, 0.0824
60.0000, 54.0000, 0.2925, 0.0000, 0.2368, 0.0000, 0.2355, 0.0000, 0.0093, 0.0048, 0.0174, 0.0193, 0.0804, 0.0828
59.0000, 52.0000, 0.2965, 0.0000, 0.2329, 0.0000, 0.2394, 0.0000, 0.0084, 0.0049, 0.0083, 0.0102, 0.0850, 0.0796
59.0000, 53.0000, 0.2937, 0.0000, 0.2390, 0.0000, 0.2377, 0.0000, 0.0088, 0.0049, 0.0098, 0.0106, 0.0841, 0.0806
