# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
78.0000, 69.0000, 0.2601, 0.0000, 0.2073, 0.0000, 0.2340, 0.0000, 0.0119, 0.0082, 0.0138, 0.0187, 0.0816, 0.0791
76.0000, 70.0000, 0.2555, 0.0000, 0.2403, 0.0000, 0.2372, 0.0000, 0.0110, 0.0080, 0.0099, 0.0097, 0.0826, 0.0784
78.0000, 72.0000, 0.3127, 0.0000, 0.2283, 0.0000, 0.2269, 0.0000, 0.0105, 0.0088, 0.0347, 0.0373, 0.0977, 0.1257
77.0000, 69.0000, 0.3041, 0.0000, 0.2381, 0.0000, 0.2368, 0.0000, 0.0079, 0.0081, 0.0081, 0.0083, 0.0830, 0.0809
76.0000, 70.0000, 0.3201, 0.0000, 0.2311, 0.0000, 0.2325, 0.0000, 0.0095, 0.0082, 0.0256, 0.0281, 0.1350, 0.0786
75.0000, 68.0000, 0.2834, 0.0000, 0.2482, 0.0000, 0.2473, 0.0000, 0.0085, 0.0081, 0.0000, 0.0000, 0.0837, 0.0793
75.0000, 69.0000, 0.3253, 0.0000, 0.2354, 0.0000, 0.2340, 0.0000, 0.0086, 0.0083, 0.0170, 0.0185, 0.0822, 0.0817
69.0000, 61.0000, 0.2912, 0.0000, 0.2102, 0.0000, 0.2320, 0.0000, 0.0124, 0.0097, 0.0291, 0.0319, 0.0848, 0.2011
69.0000, 62.0000, 0.3050, 0.0000, 0.2257, 0.0000, 0.2361, 0.0000, 0.0116, 0.0090, 0.0027, 0.0045, 0.0864, 0.0803
70.0000, 63.0000, 0.3060, 0.0000, 0.2336, 0.0000, 0.2346, 0.0000, 0.0114, 0.0090, 0.0221, 0.0242, 0.0857, 0.0805
68.0000, 61.0000, 0.3020, 0.0000, 0.2183, 0.0000, 0.2353, 0.0000, 0.0116, 0.0091, 0.0169, 0.0223, 0.0838, 0.0821
68.0000, 62.0000, 0.3129, 0.0000, 0.2357, 0.0000, 0.2355, 0.0000, 0.0108, 0.0090, 0.0153, 0.0168, 0.0842, 0.0798
67.0000, 60.0000, 0.2965, 0.0000, 0.2329, 0.0000, 0.2394, 0.0000, 0.0101, 0.0092, 0.0073, 0.0089, 0.0812, 0.0823
67.0000, 61.0000, 0.3194, 0.0000, 0.2390, 0.0000, 0.2377, 0.0000, 0.0098, 0.0091, 0.0087, 0.0092, 0.0806, 0.0820
