# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
54.0000, 63.0000, 0.2524, 0.0000, 0.2256, 0.0000, 0.2038, 0.0000, 0.0064, 0.0110, 0.0506, 0.0461, 0.1312, 0.0812
62.0000, 54.0000, 0.2549, 0.0000, 0.2053, 0.0000, 0.2282, 0.0000, 0.0105, 0.0061, 0.0483, 0.0508, 0.0871, 0.1897
54.0000, 62.0000, 0.2683, 0.0000, 0.2328, 0.0000, 0.2119, 0.0000, 0.0048, 0.0106, 0.0231, 0.0259, 0.0785, 0.0820
62.0000, 54.0000, 0.2686, 0.0000, 0.2114, 0.0000, 0.2328, 0.0000, 0.0106, 0.0048, 0.0264, 0.0231, 0.0807, 0.0810
55.0000, 62.0000, 0.2822, 0.0000, 0.2362, 0.0000, 0.2333, 0.0000, 0.0047, 0.0098, 0.0467, 0.0472, 0.0802, 0.0784
62.0000, 55.0000, 0.2823, 0.0000, 0.2334, 0.0000, 0.2362, 0.0000, 0.0098, 0.0047, 0.0473, 0.0467, 0.0797, 0.0813
53.0000, 62.0000, 0.2625, 0.0000, 0.2338, 0.0000, 0.2074, 0.0000, 0.0050, 0.0109, 0.0377, 0.0322, 0.0800, 0.0819
63.0000, 53.0000, 0.2626, 0.0000, 0.2058, 0.0000, 0.2338, 0.0000, 0.0113, 0.0050, 0.0303, 0.0377, 0.1217, 0.0796
53.0000, 60.0000, 0.2890, 0.0000, 0.2373, 0.0000, 0.2363, 0.0000, 0.0048, 0.0096, 0.0339, 0.0342, 0.0806, 0.0791
60.0000, 53.0000, 0.2890, 0.0000, 0.2363, 0.0000, 0.2373, 0.0000, 0.0096, 0.0048, 0.0342, 0.0339, 0.0819, 0.0770
52.0000, 59.0000, 0.2878, 0.0000, 0.2375, 0.0000, 0.2250, 0.0000, 0.0049, 0.0096, 0.0225, 0.0213, 0.0806, 0.0807
59.0000, 52.0000, 0.2878, 0.0000, 0.2250, 0.0000, 0.2375, 0.0000, 0.0096, 0.0049, 0.0213, 0.0225, 0.0789, 0.0807
53.0000, 59.0000, 0.2908, 0.0000, 0.2414, 0.0000, 0.2393, 0.0000, 0.0049, 0.0092, 0.0211, 0.0218, 0.0821, 0.0784
59.0000, 53.0000, 0.2908, 0.0000, 0.2393, 0.0000, 0.2414, 0.0000, 0.0092, 0.0049, 0.0218, 0.0211, 0.0800, 0.0771
