# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
61.0000, 69.0000, 0.2764, 0.0000, 0.2326, 0.0000, 0.2117, 0.0000, 0.0044, 0.0090, 0.0344, 0.0300, 0.0787, 0.1285
70.0000, 61.0000, 0.2764, 0.0000, 0.2090, 0.0000, 0.2326, 0.0000, 0.0093, 0.0044, 0.0284, 0.0344, 0.1175, 0.0793
62.0000, 68.0000, 0.2469, 0.0000, 0.2402, 0.0000, 0.2284, 0.0000, 0.0041, 0.0088, 0.0261, 0.0302, 0.0790, 0.0807
68.0000, 62.0000, 0.2474, 0.0000, 0.2281, 0.0000, 0.2402, 0.0000, 0.0087, 0.0041, 0.0297, 0.0261, 0.0807, 0.0790
63.0000, 70.0000, 0.2932, 0.0000, 0.2311, 0.0000, 0.2295, 0.0000, 0.0044, 0.0090, 0.0606, 0.0578, 0.1283, 0.1241
70.0000, 63.0000, 0.2932, 0.0000, 0.2310, 0.0000, 0.2294, 0.0000, 0.0085, 0.0050, 0.0582, 0.0601, 0.1244, 0.1251
61.0000, 69.0000, 0.3078, 0.0000, 0.2353, 0.0000, 0.2299, 0.0000, 0.0042, 0.0071, 0.0217, 0.0218, 0.0788, 0.0815
69.0000, 61.0000, 0.3078, 0.0000, 0.2299, 0.0000, 0.2353, 0.0000, 0.0071, 0.0042, 0.0218, 0.0217, 0.0797, 0.0791
62.0000, 68.0000, 0.2978, 0.0000, 0.2336, 0.0000, 0.2327, 0.0000, 0.0042, 0.0080, 0.0458, 0.0449, 0.0820, 0.0780
68.0000, 62.0000, 0.2978, 0.0000, 0.2327, 0.0000, 0.2336, 0.0000, 0.0080, 0.0042, 0.0449, 0.0458, 0.0792, 0.0822
60.0000, 67.0000, 0.2844, 0.0000, 0.2389, 0.0000, 0.2405, 0.0000, 0.0042, 0.0068, 0.0110, 0.0113, 0.0806, 0.0806
67.0000, 60.0000, 0.2844, 0.0000, 0.2405, 0.0000, 0.2389, 0.0000, 0.0068, 0.0042, 0.0113, 0.0110, 0.0802, 0.0781
61.0000, 67.0000, 0.2980, 0.0000, 0.2358, 0.0000, 0.2372, 0.0000, 0.0043, 0.0073, 0.0313, 0.0308, 0.0799, 0.0781
67.0000, 61.0000, 0.2980, 0.0000, 0.2372, 0.0000, 0.2358, 0.0000, 0.0073, 0.0043, 0.0308, 0.0313, 0.0791, 0.0769
