# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
-1.0000, -1.0000, 0.2287, 0.0000, 0.1890, 1.0000, 0.1955, 1.0000, 0.0043, 0.0041, 0.1251, 0.0640, 0.0037, 0.0037
65.0000, -1.0000, 0.2355, 0.0000, 0.2185, 0.0000, 0.2232, 0.0000, 0.0104, 0.0030, 0.0877, 0.1580, 0.0037, 0.0037
-1.0000, 53.0000, 0.2375, 0.0000, 0.1986, 1.0000, 0.2318, 0.0000, 0.0036, 0.0047, 0.0868, 0.0205, 0.0037, 0.0037
63.0000, 56.0000, 0.2288, 0.0000, 0.2406, 0.0000, 0.2390, 0.0000, 0.0077, 0.0048, 0.0435, 0.0749, 0.0038, 0.0038
69.0000, 56.0000, 0.2238, 0.0000, 0.2015, 0.0000, 0.2311, 0.0000, 0.0102, 0.0048, 0.0560, 0.0472, 0.0037, 0.0037
61.0000, 54.0000, 0.2170, 0.0000, 0.2423, 0.0000, 0.2348, 0.0000, 0.0069, 0.0049, 0.0364, 0.0656, 0.0037, 0.0037
-1.0000, -1.0000, 0.3748, 0.0000, 0.0442, 1.0000, 0.0211, 1.0000, 0.0038, 0.0062, 0.1716, 0.3023, 0.0040, 0.0038
-1.0000, -1.0000, 0.3482, 0.0000, 0.0500, 1.0000, 0.0345, 1.0000, 0.0043, 0.0068, 0.1272, 0.4212, 0.0039, 0.0038
-1.0000, -1.0000, 0.2098, 0.0000, 0.0701, 1.0000, 0.1418, 1.0000, 0.0073, 0.0040, 0.4030, 0.7736, 0.0038, 0.0037
76.0000, 97.0000, 0.2081, 0.0000, 0.0149, 1.0000, 0.0238, 1.0000, 0.0056, 0.0077, 0.1114, 0.1044, 0.0039, 0.0037
-1.0000, -1.0000, 0.2134, 0.0000, 0.0797, 1.0000, 0.0309, 1.0000, 0.0108, 0.0040, 0.2801, 0.2893, 0.0038, 0.0039
61.0000, 68.0000, 0.2953, 0.0000, 0.2393, 0.0000, 0.2442, 0.0000, 0.0043, 0.0068, 0.0622, 0.0771, 0.0037, 0.0036
69.0000, 69.0000, 0.2700, 0.0000, 0.2225, 0.0000, 0.2377, 0.0000, 0.0042, 0.0069, 0.0699, 0.0910, 0.0037, 0.0036
-1.0000, -1.0000, 0.2259, 0.0000, 0.1530, 1.0000, 0.2338, 0.0000, 0.0039, 0.0055, 0.0657, 0.0600, 0.0038, 0.0037
-1.0000, 73.0000, 0.2234, 0.0000, 0.1545, 1.0000, 0.2154, 0.0000, 0.0043, 0.0066, 0.1372, 0.0974, 0.0039, 0.0037
-1.0000, -1.0000, 0.2356, 0.0000, 0.1665, 1.0000, 0.1009, 1.0000, 0.0054, 0.0035, 0.1552, 0.1713, 0.0037, 0.0038
-1.0000, 53.0000, 0.2325, 0.0000, 0.1641, 1.0000, 0.2007, 0.0000, 0.0058, 0.0048, 0.1683, 0.0280, 0.0037, 0.0037
-1.0000, -1.0000, 0.2243, 0.0000, 0.1879, 1.0000, 0.2145, 0.0000, 0.0045, 0.0040, 0.1082, 0.0770, 0.0037, 0.0037
56.0000, 62.0000, 0.2696, 0.0000, 0.2279, 0.0000, 0.2388, 0.0000, 0.0050, 0.0086, 0.0207, 0.0372, 0.0038, 0.0038
57.0000, 62.0000, 0.2635, 0.0000, 0.2279, 0.0000, 0.2313, 0.0000, 0.0052, 0.0068, 0.0413, 0.0738, 0.0037, 0.0037
