# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
92.0000, 80.0000, 0.2517, 0.0000, 0.2082, 0.0000, 0.1979, 1.0000, 0.0058, 0.0037, 0.0707, 0.0811, 0.0026, 0.0056
86.0000, -1.0000, 0.2450, 0.0000, 0.1806, 1.0000, 0.1795, 1.0000, 0.0079, 0.0032, 0.1149, 0.1625, 0.0026, 0.0055
67.0000, 54.0000, 0.2806, 0.0000, 0.1850, 1.0000, 0.1505, 1.0000, 0.0094, 0.0052, 0.0341, 0.0308, 0.0027, 0.0058
88.0000, 73.0000, 0.2162, 0.0000, 0.2298, 0.0000, 0.2158, 0.0000, 0.0049, 0.0045, 0.0675, 0.0790, 0.0027, 0.0057
-1.0000, 68.0000, 0.2499, 0.0000, 0.1995, 1.0000, 0.1996, 1.0000, 0.0053, 0.0049, 0.0435, 0.0289, 0.0026, 0.0056
-1.0000, 65.0000, 0.2049, 0.0000, 0.2422, 0.0000, 0.2109, 0.0000, 0.0050, 0.0059, 0.0331, 0.0636, 0.0026, 0.0055
95.0000, 78.0000, 0.2726, 0.0000, 0.2133, 0.0000, 0.1885, 1.0000, 0.0035, 0.0082, 0.0243, 0.0198, 0.0027, 0.0057
-1.0000, 84.0000, 0.2249, 0.0000, 0.2271, 0.0000, 0.2067, 0.0000, 0.0042, 0.0041, 0.0447, 0.0606, 0.0026, 0.0057
88.0000, 68.0000, 0.2322, 0.0000, 0.2240, 0.0000, 0.2358, 0.0000, 0.0054, 0.0053, 0.0867, 0.0930, 0.0026, 0.0055
95.0000, 86.0000, 0.2677, 0.0000, 0.2051, 0.0000, 0.1916, 1.0000, 0.0033, 0.0063, 0.0277, 0.0291, 0.0027, 0.0057
-1.0000, 69.0000, 0.2700, 0.0000, 0.2387, 0.0000, 0.2318, 0.0000, 0.0030, 0.0067, 0.0793, 0.1067, 0.0027, 0.0057
-1.0000, 85.0000, 0.2046, 0.0000, 0.2165, 0.0000, 0.1985, 1.0000, 0.0030, 0.0053, 0.0583, 0.0568, 0.0029, 0.0061
-1.0000, 72.0000, 0.2316, 0.0000, 0.2486, 0.0000, 0.2293, 0.0000, 0.0031, 0.0063, 0.0547, 0.0960, 0.0028, 0.0060
70.0000, 75.0000, 0.1878, 1.0000, 0.2154, 0.0000, 0.2217, 0.0000, 0.0083, 0.0048, 0.0685, 0.0356, 0.0029, 0.0063
97.0000, 63.0000, 0.2179, 0.0000, 0.1978, 1.0000, 0.2049, 0.0000, 0.0063, 0.0058, 0.0882, 0.0878, 0.0029, 0.0062
83.0000, 62.0000, 0.3150, 0.0000, 0.2383, 0.0000, 0.2223, 0.0000, 0.0065, 0.0047, 0.1329, 0.1046, 0.0028, 0.0059
-1.0000, 67.0000, 0.2873, 0.0000, 0.1514, 1.0000, 0.1956, 1.0000, 0.0031, 0.0088, 0.0491, 0.0277, 0.0030, 0.0061
-1.0000, 62.0000, 0.3284, 0.0000, 0.2114, 0.0000, 0.2290, 0.0000, 0.0032, 0.0084, 0.0892, 0.0717, 0.0028, 0.0060
79.0000, 70.0000, 0.2849, 0.0000, 0.1839, 1.0000, 0.2201, 0.0000, 0.0047, 0.0069, 0.0216, 0.0233, 0.0030, 0.0070
-1.0000, 71.0000, 0.2346, 0.0000, 0.1928, 1.0000, 0.2364, 0.0000, 0.0030, 0.0069, 0.0331, 0.0702, 0.0031, 0.0066
