# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
61.0000, 54.0000, 0.2834, 0.0000, 0.2305, 0.0000, 0.2293, 0.0000, 0.0095, 0.0048, 0.0558, 0.0781, 0.0059, 0.0059
63.0000, 56.0000, 0.2834, 0.0000, 0.2135, 0.0000, 0.2366, 0.0000, 0.0103, 0.0047, 0.0815, 0.1136, 0.0058, 0.0058
65.0000, -1.0000, 0.2517, 0.0000, 0.2366, 0.0000, 0.1651, 1.0000, 0.0074, 0.0045, 0.0138, 0.0458, 0.0059, 0.0061
63.0000, 55.0000, 0.2636, 0.0000, 0.2130, 0.0000, 0.2337, 0.0000, 0.0093, 0.0048, 0.0472, 0.0879, 0.0059, 0.0059
60.0000, 57.0000, 0.2632, 0.0000, 0.2276, 0.0000, 0.2191, 0.0000, 0.0071, 0.0048, 0.0359, 0.0488, 0.0058, 0.0058
60.0000, 53.0000, 0.2542, 0.0000, 0.2221, 0.0000, 0.2230, 0.0000, 0.0074, 0.0048, 0.0458, 0.0787, 0.0060, 0.0060
-1.0000, -1.0000, 0.3333, 0.0000, 0.0313, 1.0000, 0.1014, 1.0000, 0.0035, 0.0075, 0.2155, 0.3047, 0.0061, 0.0058
-1.0000, -1.0000, 0.3374, 0.0000, 0.0408, 1.0000, 0.1063, 1.0000, 0.0043, 0.0073, 0.2742, 0.2307, 0.0062, 0.0060
-1.0000, -1.0000, 0.3183, 0.0000, 0.0021, 1.0000, 0.0489, 1.0000, 0.0040, 0.0099, 0.1558, 0.0702, 0.0060, 0.0059
-1.0000, -1.0000, 0.3574, 0.0000, 0.0272, 1.0000, 0.0252, 1.0000, 0.0036, 0.0127, 0.2291, 0.3146, 0.0061, 0.0058
-1.0000, -1.0000, 0.2977, 0.0000, 0.0206, 1.0000, 0.0645, 1.0000, 0.0049, 0.0103, 0.2571, 0.1657, 0.0061, 0.0062
85.0000, -1.0000, 0.3109, 0.0000, 0.0161, 1.0000, 0.0212, 1.0000, 0.0049, 0.0111, 0.1206, 0.1940, 0.0059, 0.0058
97.0000, -1.0000, 0.1978, 1.0000, 0.0433, 1.0000, 0.0377, 1.0000, 0.0044, 0.0061, 0.1504, 0.1053, 0.0062, 0.0063
-1.0000, -1.0000, 0.2313, 0.0000, 0.2242, 0.0000, 0.1092, 1.0000, 0.0100, 0.0041, 0.0977, 0.1012, 0.0059, 0.0061
62.0000, 57.0000, 0.2481, 0.0000, 0.2340, 0.0000, 0.2267, 0.0000, 0.0093, 0.0047, 0.0843, 0.0978, 0.0058, 0.0058
58.0000, 64.0000, 0.3165, 0.0000, 0.2187, 0.0000, 0.2338, 0.0000, 0.0052, 0.0096, 0.1114, 0.0911, 0.0060, 0.0060
66.0000, -1.0000, 0.2194, 0.0000, 0.2421, 0.0000, 0.1632, 1.0000, 0.0077, 0.0033, 0.0256, 0.0665, 0.0058, 0.0060
64.0000, 74.0000, 0.2720, 0.0000, 0.1970, 1.0000, 0.2033, 0.0000, 0.0052, 0.0103, 0.0563, 0.0476, 0.0060, 0.0060
61.0000, -1.0000, 0.2000, 1.0000, 0.2225, 0.0000, 0.1944, 1.0000, 0.0046, 0.0088, 0.0402, 0.0393, 0.0060, 0.0059
65.0000, 68.0000, 0.2619, 0.0000, 0.1960, 1.0000, 0.2034, 0.0000, 0.0050, 0.0105, 0.0310, 0.0343, 0.0059, 0.0059
