# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
67.0000, 55.0000, 0.2918, 0.0000, 0.2005, 0.0000, 0.2376, 0.0000, 0.0097, 0.0047, 0.0862, 0.1051, 0.0065, 0.0065
65.0000, 58.0000, 0.2343, 0.0000, 0.2290, 0.0000, 0.2056, 0.0000, 0.0083, 0.0052, 0.0246, 0.0194, 0.0064, 0.0067
63.0000, 53.0000, 0.2647, 0.0000, 0.2084, 0.0000, 0.2378, 0.0000, 0.0099, 0.0047, 0.0506, 0.0759, 0.0066, 0.0067
58.0000, 52.0000, 0.2525, 0.0000, 0.2340, 0.0000, 0.2356, 0.0000, 0.0078, 0.0048, 0.0189, 0.0390, 0.0064, 0.0065
61.0000, 52.0000, 0.2391, 0.0000, 0.2147, 0.0000, 0.2423, 0.0000, 0.0087, 0.0047, 0.0438, 0.0699, 0.0067, 0.0067
-1.0000, -1.0000, 0.2090, 0.0000, 0.2189, 0.0000, 0.1930, 1.0000, 0.0052, 0.0033, 0.0348, 0.0318, 0.0064, 0.0066
71.0000, 61.0000, 0.2698, 0.0000, 0.2102, 0.0000, 0.2334, 0.0000, 0.0078, 0.0041, 0.0393, 0.0496, 0.0066, 0.0066
-1.0000, 66.0000, 0.2860, 0.0000, 0.1774, 1.0000, 0.2207, 0.0000, 0.0070, 0.0044, 0.0996, 0.0871, 0.0065, 0.0065
81.0000, -1.0000, 0.2116, 0.0000, 0.2020, 0.0000, 0.1688, 1.0000, 0.0071, 0.0038, 0.0234, 0.0472, 0.0064, 0.0067
78.0000, 63.0000, 0.2756, 0.0000, 0.1855, 1.0000, 0.2276, 0.0000, 0.0082, 0.0046, 0.0675, 0.0881, 0.0065, 0.0066
74.0000, 73.0000, 0.2460, 0.0000, 0.2072, 0.0000, 0.1972, 1.0000, 0.0041, 0.0090, 0.0600, 0.0600, 0.0066, 0.0066
-1.0000, 72.0000, 0.1863, 1.0000, 0.1902, 1.0000, 0.2281, 0.0000, 0.0046, 0.0080, 0.0533, 0.0832, 0.0068, 0.0067
53.0000, 64.0000, 0.2412, 0.0000, 0.2301, 0.0000, 0.1889, 1.0000, 0.0048, 0.0107, 0.0689, 0.0607, 0.0066, 0.0066
54.0000, 61.0000, 0.2469, 0.0000, 0.2293, 0.0000, 0.2250, 0.0000, 0.0047, 0.0101, 0.0869, 0.0806, 0.0067, 0.0066
57.0000, 62.0000, 0.2725, 0.0000, 0.2237, 0.0000, 0.2309, 0.0000, 0.0050, 0.0098, 0.1199, 0.0962, 0.0066, 0.0065
52.0000, 68.0000, 0.2316, 0.0000, 0.2257, 0.0000, 0.1928, 1.0000, 0.0048, 0.0118, 0.0416, 0.0303, 0.0067, 0.0067
60.0000, 64.0000, 0.2409, 0.0000, 0.2227, 0.0000, 0.2054, 0.0000, 0.0049, 0.0113, 0.0514, 0.0514, 0.0066, 0.0066
-1.0000, -1.0000, 0.2121, 0.0000, 0.2347, 0.0000, 0.1891, 1.0000, 0.0067, 0.0049, 0.0259, 0.0395, 0.0064, 0.0067
60.0000, 57.0000, 0.2157, 0.0000, 0.2234, 0.0000, 0.2156, 0.0000, 0.0078, 0.0050, 0.0345, 0.0629, 0.0067, 0.0067
