# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
-1.0000, -1.0000, 0.8196, 0.0000, 1.9845, 0.0000, 0.0593, 1.0000, 0.0030, 0.0071, 0.1518, 0.1349, 0.0072, 0.0060
-1.0000, -1.0000, 0.7999, 0.0000, 1.9936, 0.0000, 0.0581, 1.0000, 0.0030, 0.0069, 0.1118, 0.1214, 0.0060, 0.0059
-1.0000, -1.0000, 0.7946, 0.0000, 2.0006, 0.0000, 0.0684, 1.0000, 0.0031, 0.0074, 0.0912, 0.1406, 0.0059, 0.0059
-1.0000, -1.0000, 0.7027, 0.0000, 1.9770, 0.0000, 0.0730, 1.0000, 0.0030, 0.0057, 0.1772, 0.1574, 0.0060, 0.0059
-1.0000, -1.0000, 0.6020, 0.0000, 1.9624, 0.0000, 0.0976, 1.0000, 0.0030, 0.0059, 0.1608, 0.1844, 0.0058, 0.0058
-1.0000, -1.0000, 0.5262, 0.0000, 1.9878, 0.0000, 0.0836, 1.0000, 0.0030, 0.0053, 0.2253, 0.2233, 0.0059, 0.0059
-1.0000, -1.0000, 0.4369, 0.0000, 1.9683, 0.0000, 0.0725, 1.0000, 0.0030, 0.0055, 0.2283, 0.2601, 0.0059, 0.0058
-1.0000, -1.0000, 0.6786, 0.0000, 1.4842, 0.0000, 0.1557, 1.0000, 0.0031, 0.0045, 0.5885, 0.0862, 0.0058, 0.0057
-1.0000, -1.0000, 0.6970, 0.0000, 1.5008, 0.0000, 0.1635, 1.0000, 0.0031, 0.0032, 0.3964, 0.0823, 0.0059, 0.0058
-1.0000, -1.0000, 0.6918, 0.0000, 1.5008, 0.0000, 0.1558, 1.0000, 0.0031, 0.0040, 0.2667, 0.1064, 0.0057, 0.0057
-1.0000, -1.0000, 0.4328, 0.0000, 1.3659, 0.0000, 0.3371, 0.0000, 0.0033, 0.0028, 0.6095, 0.0634, 0.0058, 0.0057
-1.0000, -1.0000, 0.5388, 0.0000, 1.4621, 0.0000, 0.3004, 0.0000, 0.0033, 0.0037, 0.4541, 0.0277, 0.0059, 0.0058
-1.0000, -1.0000, 0.2721, 0.0000, 1.3379, 0.0000, 0.8585, 0.0000, 0.0036, 0.0028, 0.4727, 0.0695, 0.0057, 0.0057
-1.0000, -1.0000, 0.2188, 0.0000, 1.3545, 0.0000, 0.7591, 0.0000, 0.0035, 0.0021, 0.5025, 0.0521, 0.0059, 0.0059
-1.0000, -1.0000, 0.8572, 0.0000, 1.9818, 0.0000, 0.0437, 1.0000, 0.0030, 0.0075, 0.1677, 0.1412, 0.0059, 0.0058
-1.0000, -1.0000, 0.7892, 0.0000, 1.9813, 0.0000, 0.0092, 1.0000, 0.0030, 0.0073, 0.2142, 0.1404, 0.0059, 0.0067
-1.0000, -1.0000, 0.8343, 0.0000, 1.9983, 0.0000, 0.0082, 1.0000, 0.0030, 0.0081, 0.1100, 0.1164, 0.0061, 0.0061
-1.0000, -1.0000, 0.7355, 0.0000, 1.9756, 0.0000, 0.0820, 1.0000, 0.0030, 0.0059, 0.1761, 0.1557, 0.0059, 0.0058
-1.0000, -1.0000, 0.6199, 0.0000, 1.9587, 0.0000, 0.0534, 1.0000, 0.0030, 0.0066, 0.2545, 0.1776, 0.0060, 0.0059
-1.0000, -1.0000, 0.4900, 0.0000, 1.9692, 0.0000, 0.0797, 1.0000, 0.0030, 0.0062, 0.2183, 0.2636, 0.0059, 0.0059
-1.0000, -1.0000, 0.4353, 0.0000, 1.9569, 0.0000, 0.0684, 1.0000, 0.0030, 0.0060, 0.2818, 0.2686, 0.0059, 0.0058
-1.0000, -1.0000, 0.7334, 0.0000, 1.4809, 0.0000, 0.2160, 0.0000, 0.0031, 0.0050, 0.6123, 0.1327, 0.0060, 0.0059
-1.0000, -1.0000, 0.6465, 0.0000, 1.4766, 0.0000, 0.2298, 0.0000, 0.0031, 0.0044, 0.6324, 0.1409, 0.0059, 0.0058
-1.0000, -1.0000, 0.6621, 0.0000, 1.4920, 0.0000, 0.1530, 1.0000, 0.0031, 0.0042, 0.4819, 0.1196, 0.0060, 0.0059
-1.0000, -1.0000, 0.4154, 0.0000, 1.3285, 0.0000, 0.7135, 0.0000, 0.0033, 0.0024, 0.6681, 0.0965, 0.0059, 0.0058
-1.0000, -1.0000, 0.3513, 0.0000, 1.3452, 0.0000, 0.5122, 0.0000, 0.0033, 0.0024, 0.6593, 0.0325, 0.0058, 0.0057
-1.0000, -1.0000, 0.2944, 0.0000, 1.3397, 0.0000, 0.7927, 0.0000, 0.0036, 0.0030, 0.5016, 0.0750, 0.0059, 0.0059
-1.0000, -1.0000, 0.2408, 0.0000, 1.3339, 0.0000, 0.7980, 0.0000, 0.0036, 0.0032, 0.5009, 0.0730, 0.0058, 0.0058
-1.0000, -1.0000, 0.3966, 0.0000, 0.0233, 1.0000, 0.0102, 1.0000, 0.0129, 0.0041, 0.2754, 0.1699, 0.0059, 0.0061
78.0000, 68.0000, 0.2692, 0.0000, 0.0101, 1.0000, 0.0568, 1.0000, 0.0079, 0.0052, 0.1302, 0.0765, 0.0058, 0.0061
-1.0000, 72.0000, 0.2404, 0.0000, 0.0085, 1.0000, 0.1319, 1.0000, 0.0074, 0.0070, 0.1624, 0.1064, 0.0058, 0.0058
-1.0000, -1.0000, 0.3921, 0.0000, 0.0152, 1.0000, 0.0249, 1.0000, 0.0134, 0.0037, 0.3188, 0.1713, 0.0059, 0.0061
-1.0000, 73.0000, 0.2431, 0.0000, 0.0229, 1.0000, 0.0369, 1.0000, 0.0074, 0.0051, 0.2879, 0.1074, 0.0058, 0.0060
-1.0000, -1.0000, 0.3309, 0.0000, 0.0171, 1.0000, 0.0209, 1.0000, 0.0092, 0.0038, 0.3394, 0.1540, 0.0061, 0.0061
-1.0000, 76.0000, 0.2508, 0.0000, 0.0236, 1.0000, 0.0301, 1.0000, 0.0082, 0.0045, 0.3358, 0.1305, 0.0059, 0.0060
-1.0000, -1.0000, 0.2233, 0.0000, 0.2313, 0.0000, 0.1556, 1.0000, 0.0056, 0.0041, 0.0389, 0.0733, 0.0057, 0.0060
62.0000, -1.0000, 0.2715, 0.0000, 0.2420, 0.0000, 0.2142, 0.0000, 0.0079, 0.0034, 0.0478, 0.1461, 0.0059, 0.0059
63.0000, 54.0000, 0.2877, 0.0000, 0.2183, 0.0000, 0.2295, 0.0000, 0.0084, 0.0047, 0.0819, 0.1195, 0.0058, 0.0058
68.0000, -1.0000, 0.2095, 0.0000, 0.2371, 0.0000, 0.1576, 1.0000, 0.0078, 0.0043, 0.0116, 0.0536, 0.0058, 0.0061
60.0000, 54.0000, 0.2539, 0.0000, 0.2439, 0.0000, 0.2350, 0.0000, 0.0074, 0.0049, 0.0453, 0.0967, 0.0058, 0.0058
61.0000, -1.0000, 0.2166, 0.0000, 0.2309, 0.0000, 0.1901, 1.0000, 0.0070, 0.0038, 0.0235, 0.0579, 0.0058, 0.0059
59.0000, 55.0000, 0.2349, 0.0000, 0.2473, 0.0000, 0.2396, 0.0000, 0.0068, 0.0050, 0.0421, 0.0893, 0.0059, 0.0059
-1.0000, -1.0000, 0.3277, 0.0000, 0.0022, 1.0000, 0.0451, 1.0000, 0.0140, 0.0046, 0.3930, 0.1912, 0.0075, 0.0060
-1.0000, -1.0000, 0.3410, 0.0000, 0.0538, 1.0000, 0.0061, 1.0000, 0.0116, 0.0040, 0.2723, 0.1240, 0.0059, 0.0061
85.0000, 68.0000, 0.2782, 0.0000, 0.0163, 1.0000, 0.1328, 1.0000, 0.0079, 0.0063, 0.1483, 0.1041, 0.0058, 0.0058
-1.0000, -1.0000, 0.3658, 0.0000, 0.0077, 1.0000, 0.0224, 1.0000, 0.0086, 0.0039, 0.3290, 0.1827, 0.0058, 0.0060
-1.0000, -1.0000, 0.3027, 0.0000, 0.0127, 1.0000, 0.0221, 1.0000, 0.0093, 0.0040, 0.3804, 0.1222, 0.0061, 0.0061
-1.0000, -1.0000, 0.3473, 0.0000, 0.0232, 1.0000, 0.0494, 1.0000, 0.0139, 0.0038, 0.2909, 0.1730, 0.0058, 0.0060
-1.0000, 70.0000, 0.2810, 0.0000, 0.0252, 1.0000, 0.0251, 1.0000, 0.0079, 0.0049, 0.3108, 0.1179, 0.0060, 0.0061
73.0000, 63.0000, 0.2174, 0.0000, 0.1728, 1.0000, 0.0635, 1.0000, 0.0091, 0.0057, 0.0540, 0.0840, 0.0058, 0.0061
64.0000, -1.0000, 0.2345, 0.0000, 0.2336, 0.0000, 0.1960, 1.0000, 0.0079, 0.0035, 0.0712, 0.1533, 0.0058, 0.0059
