# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
81.0000, 71.0000, 0.2905, 0.0000, 0.1152, 1.0000, 0.2011, 0.0000, 0.0076, 0.0082, 0.0677, 0.0273, 0.0094, 0.0074
84.0000, 74.0000, 0.3012, 0.0000, 0.1345, 1.0000, 0.1992, 1.0000, 0.0078, 0.0077, 0.0437, 0.0717, 0.0074, 0.0074
87.0000, 77.0000, 0.2699, 0.0000, 0.1394, 1.0000, 0.1594, 1.0000, 0.0077, 0.0081, 0.0721, 0.1236, 0.0074, 0.0074
80.0000, 77.0000, 0.2130, 0.0000, 0.1520, 1.0000, 0.2255, 0.0000, 0.0069, 0.0072, 0.0735, 0.0448, 0.0074, 0.0074
87.0000, 73.0000, 0.2784, 0.0000, 0.1513, 1.0000, 0.1721, 1.0000, 0.0073, 0.0080, 0.0853, 0.1261, 0.0075, 0.0075
78.0000, 70.0000, 0.2606, 0.0000, 0.1640, 1.0000, 0.1997, 1.0000, 0.0073, 0.0079, 0.1079, 0.1071, 0.0076, 0.0076
80.0000, 72.0000, 0.2963, 0.0000, 0.1714, 1.0000, 0.1736, 1.0000, 0.0077, 0.0082, 0.1055, 0.1389, 0.0075, 0.0075
75.0000, 67.0000, 0.2277, 0.0000, 0.1455, 1.0000, 0.1999, 1.0000, 0.0094, 0.0092, 0.0950, 0.0621, 0.0074, 0.0074
76.0000, 62.0000, 0.2402, 0.0000, 0.1313, 1.0000, 0.1526, 1.0000, 0.0091, 0.0090, 0.0884, 0.0940, 0.0074, 0.0073
72.0000, 69.0000, 0.2498, 0.0000, 0.2199, 0.0000, 0.0781, 1.0000, 0.0078, 0.0099, 0.0877, 0.1502, 0.0074, 0.0074
65.0000, 72.0000, 0.2542, 0.0000, 0.2308, 0.0000, 0.2094, 0.0000, 0.0090, 0.0089, 0.0243, 0.0273, 0.0074, 0.0074
70.0000, 69.0000, 0.2422, 0.0000, 0.2092, 0.0000, 0.1394, 1.0000, 0.0079, 0.0088, 0.0401, 0.1044, 0.0074, 0.0074
72.0000, 65.0000, 0.2514, 0.0000, 0.1725, 1.0000, 0.2320, 0.0000, 0.0083, 0.0083, 0.0630, 0.0564, 0.0074, 0.0074
