# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
78.0000, 78.0000, 0.2654, 0.0000, 0.2318, 0.0000, 0.2318, 0.0000, 0.0089, 0.0080, 0.0253, 0.0271, 0.0096, 0.0084
99.0000, 79.0000, 0.2138, 0.0000, 0.2396, 0.0000, 0.1827, 1.0000, 0.0080, 0.0087, 0.0312, 0.0844, 0.0084, 0.0084
81.0000, -1.0000, 0.2146, 0.0000, 0.2468, 0.0000, 0.1433, 1.0000, 0.0089, 0.0067, 0.0626, 0.1400, 0.0084, 0.0084
-1.0000, 77.0000, 0.2212, 0.0000, 0.2330, 0.0000, 0.1730, 1.0000, 0.0069, 0.0086, 0.0553, 0.0795, 0.0084, 0.0084
-1.0000, -1.0000, 0.1927, 1.0000, 0.1521, 1.0000, 0.1541, 1.0000, 0.0087, 0.0127, 0.0527, 0.2169, 0.0085, 0.0095
-1.0000, 96.0000, 0.2341, 0.0000, 0.2383, 0.0000, 0.1164, 1.0000, 0.0069, 0.0062, 0.0935, 0.1186, 0.0084, 0.0084
78.0000, -1.0000, 0.2047, 0.0000, 0.2291, 0.0000, 0.0877, 1.0000, 0.0080, 0.0069, 0.0955, 0.1108, 0.0085, 0.0084
70.0000, 71.0000, 0.2737, 0.0000, 0.2278, 0.0000, 0.1809, 1.0000, 0.0095, 0.0085, 0.0669, 0.0470, 0.0085, 0.0085
-1.0000, 66.0000, 0.2384, 0.0000, 0.1998, 1.0000, 0.2275, 0.0000, 0.0071, 0.0091, 0.0758, 0.0777, 0.0084, 0.0084
79.0000, 73.0000, 0.2279, 0.0000, 0.1985, 1.0000, 0.1878, 1.0000, 0.0087, 0.0082, 0.0953, 0.1308, 0.0084, 0.0083
73.0000, 69.0000, 0.2135, 0.0000, 0.2272, 0.0000, 0.2360, 0.0000, 0.0099, 0.0091, 0.0364, 0.0196, 0.0084, 0.0084
84.0000, 82.0000, 0.2015, 0.0000, 0.1602, 1.0000, 0.1536, 1.0000, 0.0067, 0.0094, 0.0510, 0.1108, 0.0084, 0.0084
71.0000, 68.0000, 0.2606, 0.0000, 0.2394, 0.0000, 0.1953, 1.0000, 0.0076, 0.0090, 0.0435, 0.0734, 0.0083, 0.0083
68.0000, 76.0000, 0.3025, 0.0000, 0.2235, 0.0000, 0.1681, 1.0000, 0.0077, 0.0083, 0.0372, 0.1055, 0.0084, 0.0084
77.0000, 80.0000, 0.2522, 0.0000, 0.2352, 0.0000, 0.2325, 0.0000, 0.0090, 0.0078, 0.0262, 0.0189, 0.0087, 0.0087
-1.0000, 79.0000, 0.2192, 0.0000, 0.2413, 0.0000, 0.1787, 1.0000, 0.0074, 0.0082, 0.0276, 0.0799, 0.0111, 0.0110
82.0000, -1.0000, 0.2180, 0.0000, 0.2376, 0.0000, 0.1406, 1.0000, 0.0086, 0.0066, 0.0622, 0.1438, 0.0092, 0.0092
-1.0000, 78.0000, 0.2243, 0.0000, 0.2259, 0.0000, 0.1685, 1.0000, 0.0069, 0.0086, 0.0542, 0.0767, 0.0086, 0.0085
81.0000, -1.0000, 0.2137, 0.0000, 0.2403, 0.0000, 0.1230, 1.0000, 0.0082, 0.0062, 0.0708, 0.1398, 0.0086, 0.0085
-1.0000, 95.0000, 0.2568, 0.0000, 0.2355, 0.0000, 0.1276, 1.0000, 0.0069, 0.0063, 0.0916, 0.1124, 0.0086, 0.0085
78.0000, 90.0000, 0.2066, 0.0000, 0.2295, 0.0000, 0.0951, 1.0000, 0.0080, 0.0076, 0.0929, 0.1278, 0.0085, 0.0091
66.0000, 72.0000, 0.2797, 0.0000, 0.1880, 1.0000, 0.1710, 1.0000, 0.0088, 0.0094, 0.0887, 0.0572, 0.0086, 0.0085
-1.0000, 70.0000, 0.2512, 0.0000, 0.2241, 0.0000, 0.2289, 0.0000, 0.0060, 0.0095, 0.0772, 0.0781, 0.0085, 0.0085
-1.0000, 73.0000, 0.2593, 0.0000, 0.1894, 1.0000, 0.2194, 0.0000, 0.0062, 0.0090, 0.1324, 0.1089, 0.0087, 0.0087
67.0000, 69.0000, 0.2575, 0.0000, 0.2211, 0.0000, 0.2325, 0.0000, 0.0082, 0.0094, 0.0432, 0.0118, 0.0086, 0.0087
72.0000, 71.0000, 0.3166, 0.0000, 0.2141, 0.0000, 0.2116, 0.0000, 0.0082, 0.0092, 0.0466, 0.0749, 0.0084, 0.0085
81.0000, 69.0000, 0.2658, 0.0000, 0.2347, 0.0000, 0.2179, 0.0000, 0.0072, 0.0094, 0.0469, 0.0635, 0.0086, 0.0086
67.0000, 71.0000, 0.3401, 0.0000, 0.2324, 0.0000, 0.1957, 1.0000, 0.0083, 0.0087, 0.0278, 0.0922, 0.0085, 0.0085
69.0000, 66.0000, 0.2223, 0.0000, 0.2237, 0.0000, 0.2423, 0.0000, 0.0073, 0.0050, 0.0229, 0.0254, 0.0086, 0.0086
80.0000, 77.0000, 0.2056, 0.0000, 0.2040, 0.0000, 0.2340, 0.0000, 0.0072, 0.0047, 0.0340, 0.0756, 0.0086, 0.0086
-1.0000, -1.0000, 0.1987, 1.0000, 0.2399, 0.0000, 0.1332, 1.0000, 0.0048, 0.0053, 0.0857, 0.1500, 0.0087, 0.0089
-1.0000, 67.0000, 0.2052, 0.0000, 0.1727, 1.0000, 0.2330, 0.0000, 0.0069, 0.0052, 0.0684, 0.0625, 0.0086, 0.0086
83.0000, 69.0000, 0.2032, 0.0000, 0.1489, 1.0000, 0.2247, 0.0000, 0.0053, 0.0049, 0.0757, 0.1213, 0.0085, 0.0087
-1.0000, 90.0000, 0.2047, 0.0000, 0.0971, 1.0000, 0.1657, 1.0000, 0.0075, 0.0047, 0.0948, 0.0814, 0.0087, 0.0086
89.0000, 81.0000, 0.2034, 0.0000, 0.1134, 1.0000, 0.1680, 1.0000, 0.0057, 0.0051, 0.0916, 0.1278, 0.0085, 0.0084
64.0000, 61.0000, 0.2172, 0.0000, 0.2294, 0.0000, 0.1853, 1.0000, 0.0083, 0.0055, 0.0587, 0.0374, 0.0086, 0.0086
-1.0000, 61.0000, 0.2072, 0.0000, 0.2272, 0.0000, 0.2120, 0.0000, 0.0055, 0.0053, 0.0681, 0.0614, 0.0085, 0.0084
68.0000, 62.0000, 0.2109, 0.0000, 0.2466, 0.0000, 0.2440, 0.0000, 0.0075, 0.0054, 0.0765, 0.1157, 0.0085, 0.0085
67.0000, 59.0000, 0.2115, 0.0000, 0.2290, 0.0000, 0.2187, 0.0000, 0.0077, 0.0057, 0.0409, 0.0143, 0.0086, 0.0085
-1.0000, -1.0000, 0.1954, 1.0000, 0.2494, 0.0000, 0.1995, 1.0000, 0.0039, 0.0034, 0.0378, 0.0543, 0.0088, 0.0091
-1.0000, 58.0000, 0.2100, 0.0000, 0.2074, 0.0000, 0.2287, 0.0000, 0.0058, 0.0057, 0.0621, 0.0581, 0.0087, 0.0086
61.0000, 58.0000, 0.2114, 0.0000, 0.2126, 0.0000, 0.2221, 0.0000, 0.0084, 0.0056, 0.0395, 0.0881, 0.0085, 0.0085
69.0000, 67.0000, 0.2158, 0.0000, 0.2318, 0.0000, 0.2258, 0.0000, 0.0077, 0.0049, 0.0348, 0.0175, 0.0086, 0.0086
-1.0000, 73.0000, 0.2097, 0.0000, 0.2341, 0.0000, 0.2296, 0.0000, 0.0059, 0.0050, 0.0373, 0.0630, 0.0085, 0.0085
-1.0000, 73.0000, 0.2264, 0.0000, 0.2206, 0.0000, 0.1763, 1.0000, 0.0032, 0.0057, 0.1106, 0.1193, 0.0086, 0.0087
66.0000, 67.0000, 0.2454, 0.0000, 0.2331, 0.0000, 0.1956, 1.0000, 0.0040, 0.0064, 0.0386, 0.0619, 0.0085, 0.0086
74.0000, 67.0000, 0.2126, 0.0000, 0.2312, 0.0000, 0.2067, 0.0000, 0.0074, 0.0046, 0.0563, 0.1150, 0.0085, 0.0085
-1.0000, 66.0000, 0.2095, 0.0000, 0.1859, 1.0000, 0.1957, 1.0000, 0.0057, 0.0049, 0.0799, 0.0923, 0.0086, 0.0086
68.0000, 69.0000, 0.2079, 0.0000, 0.2011, 0.0000, 0.2004, 0.0000, 0.0073, 0.0048, 0.0698, 0.1178, 0.0085, 0.0085
-1.0000, 66.0000, 0.2620, 0.0000, 0.1556, 1.0000, 0.1530, 1.0000, 0.0032, 0.0058, 0.0985, 0.0618, 0.0089, 0.0087
63.0000, 63.0000, 0.2327, 0.0000, 0.2183, 0.0000, 0.2091, 0.0000, 0.0049, 0.0066, 0.0744, 0.0915, 0.0085, 0.0085
62.0000, 67.0000, 0.2346, 0.0000, 0.2391, 0.0000, 0.2147, 0.0000, 0.0048, 0.0064, 0.1053, 0.1281, 0.0086, 0.0086
61.0000, 62.0000, 0.2319, 0.0000, 0.2301, 0.0000, 0.1976, 1.0000, 0.0082, 0.0051, 0.0422, 0.0223, 0.0086, 0.0086
59.0000, 62.0000, 0.2392, 0.0000, 0.2307, 0.0000, 0.2251, 0.0000, 0.0049, 0.0071, 0.0561, 0.0781, 0.0085, 0.0086
-1.0000, 59.0000, 0.2150, 0.0000, 0.2214, 0.0000, 0.2170, 0.0000, 0.0032, 0.0070, 0.0533, 0.0532, 0.0086, 0.0086
57.0000, 61.0000, 0.2437, 0.0000, 0.2393, 0.0000, 0.2313, 0.0000, 0.0051, 0.0072, 0.0183, 0.0623, 0.0085, 0.0085
