# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
63.0000, 62.0000, 0.2340, 0.0000, 0.2098, 0.0000, 0.2179, 0.0000, 0.0098, 0.0051, 0.0713, 0.0726, 0.0074, 0.0074
64.0000, 61.0000, 0.2416, 0.0000, 0.2351, 0.0000, 0.1869, 1.0000, 0.0093, 0.0049, 0.0825, 0.1269, 0.0074, 0.0074
71.0000, 54.0000, 0.2439, 0.0000, 0.1951, 1.0000, 0.2382, 0.0000, 0.0101, 0.0050, 0.0497, 0.0167, 0.0073, 0.0074
64.0000, 56.0000, 0.2539, 0.0000, 0.2398, 0.0000, 0.1896, 1.0000, 0.0089, 0.0049, 0.0366, 0.0975, 0.0074, 0.0074
62.0000, 55.0000, 0.2735, 0.0000, 0.2060, 0.0000, 0.2425, 0.0000, 0.0095, 0.0050, 0.0409, 0.0407, 0.0073, 0.0074
61.0000, 55.0000, 0.2748, 0.0000, 0.2338, 0.0000, 0.2066, 0.0000, 0.0085, 0.0050, 0.0341, 0.0883, 0.0074, 0.0074
64.0000, -1.0000, 0.2605, 0.0000, 0.1041, 1.0000, 0.2064, 0.0000, 0.0041, 0.0052, 0.1022, 0.0583, 0.0075, 0.0073
64.0000, 71.0000, 0.2266, 0.0000, 0.1511, 1.0000, 0.1564, 1.0000, 0.0055, 0.0068, 0.0578, 0.0951, 0.0074, 0.0073
-1.0000, -1.0000, 0.2458, 0.0000, 0.1703, 1.0000, 0.0820, 1.0000, 0.0041, 0.0121, 0.1365, 0.1664, 0.0073, 0.0073
67.0000, 71.0000, 0.2791, 0.0000, 0.2111, 0.0000, 0.2146, 0.0000, 0.0046, 0.0069, 0.0304, 0.0297, 0.0073, 0.0073
65.0000, 70.0000, 0.2624, 0.0000, 0.2490, 0.0000, 0.1786, 1.0000, 0.0042, 0.0071, 0.0624, 0.1165, 0.0074, 0.0074
70.0000, 65.0000, 0.2668, 0.0000, 0.2046, 0.0000, 0.2239, 0.0000, 0.0081, 0.0046, 0.0711, 0.0747, 0.0073, 0.0073
75.0000, 67.0000, 0.2585, 0.0000, 0.2038, 0.0000, 0.1550, 1.0000, 0.0083, 0.0044, 0.0622, 0.1243, 0.0073, 0.0074
-1.0000, -1.0000, 0.2282, 0.0000, 0.0319, 1.0000, 0.1861, 1.0000, 0.0034, 0.0048, 0.1801, 0.1087, 0.0077, 0.0073
60.0000, 72.0000, 0.2269, 0.0000, 0.1968, 1.0000, 0.1977, 1.0000, 0.0048, 0.0082, 0.1064, 0.0960, 0.0074, 0.0073
62.0000, 66.0000, 0.2583, 0.0000, 0.2187, 0.0000, 0.1744, 1.0000, 0.0051, 0.0089, 0.1356, 0.1344, 0.0074, 0.0074
56.0000, -1.0000, 0.2373, 0.0000, 0.1468, 1.0000, 0.2282, 0.0000, 0.0048, 0.0053, 0.0786, 0.0483, 0.0076, 0.0074
56.0000, 63.0000, 0.2153, 0.0000, 0.1911, 1.0000, 0.1868, 1.0000, 0.0057, 0.0073, 0.0753, 0.1016, 0.0075, 0.0074
72.0000, 56.0000, 0.2483, 0.0000, 0.1904, 1.0000, 0.2421, 0.0000, 0.0095, 0.0050, 0.0446, 0.0358, 0.0073, 0.0074
64.0000, 58.0000, 0.2562, 0.0000, 0.2047, 0.0000, 0.2209, 0.0000, 0.0097, 0.0049, 0.0322, 0.0706, 0.0073, 0.0073
