# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0986, 0.0965
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0968, 0.0994
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.1256, 0.1337
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.1264, 0.1264
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0967, 0.1008
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0942, 0.0979
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0940, 0.0939
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0983, 0.0999
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.1005, 0.0997
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0953, 0.0949
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0948, 0.0938
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0923, 0.0930
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0907, 0.0906
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0907, 0.0920
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0892, 0.0893
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0883, 0.0880
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0890, 0.0901
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0883, 0.0883
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0878, 0.0880
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0869, 0.0857
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0858, 0.0857
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0875, 0.0886
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0867, 0.0868
-1.0000, -1.0000, 0.2001, 0.0000, 0.2000, 0.0000, 0.2000, 0.0000, 0.0033, 0.0033, 0.0162, 0.0162, 0.0865, 0.0866
