# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
66.0000, 67.0000, 0.2916, 0.0000, 0.1972, 1.0000, 0.2221, 0.0000, 0.0090, 0.0048, 0.0887, 0.1276, 0.0079, 0.0079
64.0000, 60.0000, 0.2790, 0.0000, 0.2151, 0.0000, 0.2051, 0.0000, 0.0084, 0.0052, 0.0333, 0.0088, 0.0079, 0.0079
65.0000, 62.0000, 0.2847, 0.0000, 0.1985, 1.0000, 0.2402, 0.0000, 0.0086, 0.0050, 0.0596, 0.0856, 0.0079, 0.0078
61.0000, 55.0000, 0.2773, 0.0000, 0.2358, 0.0000, 0.2136, 0.0000, 0.0082, 0.0051, 0.0302, 0.0403, 0.0079, 0.0079
63.0000, 61.0000, 0.2805, 0.0000, 0.2159, 0.0000, 0.2407, 0.0000, 0.0083, 0.0052, 0.0452, 0.0749, 0.0078, 0.0078
77.0000, 74.0000, 0.2538, 0.0000, 0.2133, 0.0000, 0.2084, 0.0000, 0.0044, 0.0072, 0.0351, 0.0119, 0.0079, 0.0079
65.0000, 72.0000, 0.2921, 0.0000, 0.2359, 0.0000, 0.2379, 0.0000, 0.0043, 0.0083, 0.0400, 0.0563, 0.0079, 0.0079
71.0000, 72.0000, 0.2720, 0.0000, 0.1562, 1.0000, 0.2136, 0.0000, 0.0040, 0.0082, 0.0932, 0.0985, 0.0079, 0.0079
70.0000, 63.0000, 0.2752, 0.0000, 0.2011, 0.0000, 0.2307, 0.0000, 0.0072, 0.0046, 0.0445, 0.0333, 0.0078, 0.0079
71.0000, 67.0000, 0.2872, 0.0000, 0.2102, 0.0000, 0.2140, 0.0000, 0.0079, 0.0043, 0.0640, 0.1007, 0.0079, 0.0079
74.0000, 65.0000, 0.2549, 0.0000, 0.2093, 0.0000, 0.2091, 0.0000, 0.0066, 0.0047, 0.0745, 0.0827, 0.0077, 0.0077
74.0000, 67.0000, 0.2687, 0.0000, 0.2391, 0.0000, 0.1776, 1.0000, 0.0076, 0.0043, 0.0616, 0.1113, 0.0075, 0.0075
-1.0000, -1.0000, 0.2706, 0.0000, 0.0271, 1.0000, 0.1343, 1.0000, 0.0037, 0.0044, 0.1490, 0.1293, 0.0079, 0.0075
57.0000, 66.0000, 0.2368, 0.0000, 0.2243, 0.0000, 0.2215, 0.0000, 0.0049, 0.0090, 0.0960, 0.0880, 0.0075, 0.0075
66.0000, 63.0000, 0.2842, 0.0000, 0.2056, 0.0000, 0.2277, 0.0000, 0.0093, 0.0048, 0.1125, 0.1260, 0.0075, 0.0075
54.0000, 67.0000, 0.2412, 0.0000, 0.2249, 0.0000, 0.2023, 0.0000, 0.0051, 0.0089, 0.0405, 0.0188, 0.0075, 0.0075
64.0000, 60.0000, 0.2570, 0.0000, 0.2305, 0.0000, 0.2423, 0.0000, 0.0090, 0.0049, 0.0677, 0.0711, 0.0075, 0.0075
60.0000, 55.0000, 0.2797, 0.0000, 0.2163, 0.0000, 0.2096, 0.0000, 0.0087, 0.0051, 0.0322, 0.0291, 0.0075, 0.0075
61.0000, 55.0000, 0.2906, 0.0000, 0.2438, 0.0000, 0.2388, 0.0000, 0.0089, 0.0051, 0.0250, 0.0540, 0.0075, 0.0075
