# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
66.0000, 56.0000, 0.3088, 0.0000, 0.0746, 1.0000, 0.2338, 0.0000, 0.0119, 0.0051, 0.1039, 0.0791, 0.0029, 0.0062
62.0000, 58.0000, 0.2964, 0.0000, 0.1785, 1.0000, 0.1739, 1.0000, 0.0088, 0.0054, 0.0306, 0.0160, 0.0029, 0.0061
62.0000, 56.0000, 0.3051, 0.0000, 0.1033, 1.0000, 0.2196, 0.0000, 0.0109, 0.0049, 0.0665, 0.0582, 0.0030, 0.0062
62.0000, 60.0000, 0.2670, 0.0000, 0.2203, 0.0000, 0.2040, 0.0000, 0.0084, 0.0049, 0.0200, 0.0302, 0.0029, 0.0061
61.0000, 55.0000, 0.2874, 0.0000, 0.1414, 1.0000, 0.2200, 0.0000, 0.0102, 0.0048, 0.0600, 0.0589, 0.0029, 0.0061
64.0000, 70.0000, 0.2558, 0.0000, 0.2331, 0.0000, 0.1951, 1.0000, 0.0043, 0.0077, 0.0331, 0.0119, 0.0030, 0.0063
66.0000, 68.0000, 0.2975, 0.0000, 0.1939, 1.0000, 0.2193, 0.0000, 0.0045, 0.0077, 0.0553, 0.0404, 0.0029, 0.0062
76.0000, 70.0000, 0.2810, 0.0000, 0.1404, 1.0000, 0.2368, 0.0000, 0.0038, 0.0073, 0.1041, 0.0953, 0.0028, 0.0060
64.0000, 68.0000, 0.2729, 0.0000, 0.2057, 0.0000, 0.1751, 1.0000, 0.0044, 0.0081, 0.0252, 0.0420, 0.0030, 0.0062
68.0000, 68.0000, 0.2898, 0.0000, 0.1703, 1.0000, 0.2246, 0.0000, 0.0041, 0.0072, 0.0797, 0.0864, 0.0029, 0.0062
70.0000, 67.0000, 0.2745, 0.0000, 0.1819, 1.0000, 0.2097, 0.0000, 0.0074, 0.0042, 0.0583, 0.0659, 0.0029, 0.0062
73.0000, 65.0000, 0.3382, 0.0000, 0.1034, 1.0000, 0.2085, 0.0000, 0.0087, 0.0042, 0.1004, 0.0906, 0.0029, 0.0062
61.0000, 65.0000, 0.2284, 0.0000, 0.2007, 0.0000, 0.1784, 1.0000, 0.0046, 0.0076, 0.0736, 0.0678, 0.0030, 0.0062
65.0000, 53.0000, 0.3233, 0.0000, 0.1721, 1.0000, 0.2153, 0.0000, 0.0106, 0.0056, 0.0870, 0.0768, 0.0029, 0.0060
70.0000, 68.0000, 0.2776, 0.0000, 0.1852, 1.0000, 0.2183, 0.0000, 0.0042, 0.0089, 0.1311, 0.1087, 0.0028, 0.0060
67.0000, 67.0000, 0.2301, 0.0000, 0.2221, 0.0000, 0.1583, 1.0000, 0.0046, 0.0092, 0.0344, 0.0278, 0.0031, 0.0062
65.0000, 62.0000, 0.3520, 0.0000, 0.1631, 1.0000, 0.2059, 0.0000, 0.0091, 0.0047, 0.0728, 0.0615, 0.0028, 0.0061
66.0000, 66.0000, 0.2409, 0.0000, 0.2274, 0.0000, 0.1744, 1.0000, 0.0074, 0.0048, 0.0193, 0.0247, 0.0029, 0.0061
62.0000, 62.0000, 0.3003, 0.0000, 0.1893, 1.0000, 0.2009, 0.0000, 0.0090, 0.0047, 0.0402, 0.0505, 0.0030, 0.0063
