# goal_reach_idx0, goal_reach_idx1, min_agent_dist, traj_collision, obs_min_dist_0, obs_collision_0, obs_min_dist_1, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1, avg_compute_0, avg_compute_1
66.0000, 56.0000, 0.2424, 0.0000, 0.2359, 0.0000, 0.1623, 1.0000, 0.0099, 0.0047, 0.0829, 0.1208, 0.0071, 0.0071
-1.0000, 52.0000, 0.2108, 0.0000, 0.1914, 1.0000, 0.2251, 0.0000, 0.0098, 0.0049, 0.0755, 0.0219, 0.0068, 0.0069
66.0000, 54.0000, 0.2470, 0.0000, 0.2325, 0.0000, 0.1719, 1.0000, 0.0095, 0.0047, 0.0377, 0.0967, 0.0068, 0.0069
68.0000, 55.0000, 0.2626, 0.0000, 0.1935, 1.0000, 0.2134, 0.0000, 0.0105, 0.0052, 0.0507, 0.0528, 0.0068, 0.0069
66.0000, 54.0000, 0.2516, 0.0000, 0.2161, 0.0000, 0.1806, 1.0000, 0.0094, 0.0048, 0.0327, 0.0963, 0.0068, 0.0068
63.0000, -1.0000, 0.2156, 0.0000, 0.0253, 1.0000, 0.1483, 1.0000, 0.0052, 0.0047, 0.1039, 0.0846, 0.0073, 0.0072
61.0000, 67.0000, 0.2148, 0.0000, 0.1259, 1.0000, 0.1219, 1.0000, 0.0043, 0.0053, 0.0597, 0.1049, 0.0069, 0.0069
68.0000, 67.0000, 0.2290, 0.0000, 0.2264, 0.0000, 0.1314, 1.0000, 0.0042, 0.0065, 0.0638, 0.1253, 0.0068, 0.0069
60.0000, -1.0000, 0.2132, 0.0000, 0.1251, 1.0000, 0.1642, 1.0000, 0.0043, 0.0044, 0.0728, 0.0704, 0.0069, 0.0068
65.0000, 65.0000, 0.2059, 0.0000, 0.1585, 1.0000, 0.1035, 1.0000, 0.0049, 0.0056, 0.0615, 0.1465, 0.0070, 0.0069
61.0000, -1.0000, 0.2123, 0.0000, 0.0937, 1.0000, 0.1054, 1.0000, 0.0052, 0.0047, 0.0897, 0.1119, 0.0070, 0.0070
67.0000, -1.0000, 0.1962, 1.0000, 0.0810, 1.0000, 0.0407, 1.0000, 0.0040, 0.0064, 0.0981, 0.1957, 0.0069, 0.0069
53.0000, -1.0000, 0.2248, 0.0000, 0.0806, 1.0000, 0.1880, 1.0000, 0.0051, 0.0044, 0.1246, 0.0867, 0.0071, 0.0070
54.0000, 65.0000, 0.2218, 0.0000, 0.2198, 0.0000, 0.1993, 1.0000, 0.0048, 0.0081, 0.1041, 0.0990, 0.0069, 0.0068
59.0000, 63.0000, 0.2445, 0.0000, 0.2131, 0.0000, 0.1966, 1.0000, 0.0050, 0.0089, 0.1349, 0.1228, 0.0068, 0.0069
51.0000, -1.0000, 0.2180, 0.0000, 0.1478, 1.0000, 0.2184, 0.0000, 0.0048, 0.0047, 0.0783, 0.0497, 0.0070, 0.0069
57.0000, 59.0000, 0.2150, 0.0000, 0.1452, 1.0000, 0.1478, 1.0000, 0.0046, 0.0073, 0.0752, 0.1142, 0.0070, 0.0069
52.0000, -1.0000, 0.2119, 0.0000, 0.0935, 1.0000, 0.1778, 1.0000, 0.0056, 0.0045, 0.0805, 0.0781, 0.0069, 0.0069
53.0000, 59.0000, 0.2075, 0.0000, 0.1384, 1.0000, 0.1620, 1.0000, 0.0053, 0.0066, 0.0531, 0.1042, 0.0069, 0.0068
